ride_type,hour,mean
bike,0,1298.25
bike,1,1339.3666666666666
bike,2,940.2222222222222
bike,3,366.6666666666667
bike,4,11732.75
bike,5,1158.8260869565217
bike,6,966.8125
bike,7,1196.1666666666667
bike,8,1317.679487179487
bike,9,1223.8
bike,10,1737.6037735849056
bike,11,1468.7464788732395
bike,12,1236.1829268292684
bike,13,1394.408695652174
bike,14,1640.301886792453
bike,15,1509.051282051282
bike,16,1251.28
bike,17,1481.1526717557251
bike,18,1326.8979591836735
bike,19,1443.2844827586207
bike,20,984.7777777777778
bike,21,1118.6363636363637
bike,22,1510.7301587301588
bike,23,775.08
taxi,0,671.5333333333333
taxi,1,599.0
taxi,2,272.2
taxi,3,934.4
taxi,4,698.0
taxi,5,623.0909090909091
taxi,6,912.125
taxi,7,1175.25
taxi,8,964.2222222222222
taxi,9,1023.4782608695652
taxi,10,1140.851851851852
taxi,11,1122.4782608695652
taxi,12,1100.4615384615386
taxi,13,1104.939393939394
taxi,14,3377.1944444444443
taxi,15,1183.5483870967741
taxi,16,1014.8666666666667
taxi,17,1140.095238095238
taxi,18,916.8095238095239
taxi,19,612.5
taxi,20,612.1666666666666
taxi,21,721.8571428571429
taxi,22,898.1
taxi,23,658.0
