ride_type,hour,mean
bike,0,1338.0
bike,1,849.3529411764706
bike,2,828.125
bike,3,1052.4444444444443
bike,4,510.75
bike,5,1398.35
bike,6,877.8714285714286
bike,7,767.9304347826087
bike,8,903.1603773584906
bike,9,1088.1194690265486
bike,10,1388.0077519379845
bike,11,1404.8333333333333
bike,12,1731.3734939759036
bike,13,1536.9235880398671
bike,14,1503.9514285714286
bike,15,1360.4573459715639
bike,16,1439.5835010060362
bike,17,1217.7611683848797
bike,18,1196.645011600928
bike,19,1258.7920792079208
bike,20,1154.8310502283105
bike,21,1247.5808823529412
bike,22,954.6404494382023
bike,23,1521.4239130434783
taxi,0,551.9285714285714
taxi,1,650.1458333333334
taxi,2,905.7391304347826
taxi,3,661.0625
taxi,4,958.2608695652174
taxi,5,996.2222222222222
taxi,6,723.4782608695652
taxi,7,725.6532258064516
taxi,8,667.6239316239316
taxi,9,704.3481012658228
taxi,10,889.590243902439
taxi,11,874.5672877846791
taxi,12,864.1105169340464
taxi,13,1054.6649029982364
taxi,14,997.2831715210356
taxi,15,852.9492753623189
taxi,16,1247.4986149584488
taxi,17,722.3421052631579
taxi,18,635.5255754475703
taxi,19,588.1143292682926
taxi,20,570.4943820224719
taxi,21,617.9895287958116
taxi,22,593.1498371335505
taxi,23,1041.86
