ride_type,hour,mean
bike,0,1344.2608695652175
bike,1,158.66666666666666
bike,2,5197.666666666667
bike,3,
bike,4,1612.0
bike,5,541.75
bike,6,274.4
bike,7,868.0384615384615
bike,8,1063.1147540983607
bike,9,660.2222222222222
bike,10,1030.7931034482758
bike,11,1519.46875
bike,12,1211.65
bike,13,1301.3396226415093
bike,14,1231.4634146341464
bike,15,1197.212765957447
bike,16,26063.590909090908
bike,17,1053.7755102040817
bike,18,901.0618556701031
bike,19,1190.8688524590164
bike,20,1065.5961538461538
bike,21,763.36
bike,22,782.0434782608696
bike,23,951.8
taxi,0,911.0
taxi,1,894.8888888888889
taxi,2,1363.0
taxi,3,942.0
taxi,4,833.6
taxi,5,1205.5
taxi,6,999.8
taxi,7,986.0
taxi,8,1122.5714285714287
taxi,9,841.9444444444445
taxi,10,676.4347826086956
taxi,11,927.3225806451613
taxi,12,837.5882352941177
taxi,13,907.4722222222222
taxi,14,792.1395348837209
taxi,15,1112.1818181818182
taxi,16,948.1111111111111
taxi,17,936.275
taxi,18,881.8444444444444
taxi,19,681.7173913043479
taxi,20,2214.9473684210525
taxi,21,762.7209302325581
taxi,22,3612.2580645161293
taxi,23,756.3333333333334
