ride_type,hour,mean
bike,0,1347.0280373831777
bike,1,2339.3030303030305
bike,2,799.7727272727273
bike,3,586.6666666666666
bike,4,892.3333333333334
bike,5,895.975
bike,6,1056.1919191919192
bike,7,1159.3256704980843
bike,8,957.8170731707318
bike,9,840.6628571428571
bike,10,882.125
bike,11,990.125850340136
bike,12,870.0805970149254
bike,13,982.5122615803815
bike,14,931.5163551401869
bike,15,901.4987951807229
bike,16,1032.4423868312758
bike,17,926.2903225806451
bike,18,1034.2012678288431
bike,19,1018.8832116788321
bike,20,892.5417661097852
bike,21,1089.5257352941176
bike,22,1160.9780701754387
bike,23,1239.6461538461538
taxi,0,893.4
taxi,1,1350.3333333333333
taxi,2,999.6666666666666
taxi,3,
taxi,4,
taxi,5,1522.0
taxi,6,1278.0
taxi,7,1284.5
taxi,8,1517.5
taxi,9,1406.9
taxi,10,1886.3333333333333
taxi,11,1459.5
taxi,12,1130.0
taxi,13,978.1666666666666
taxi,14,8973.545454545454
taxi,15,1262.0
taxi,16,1450.4
taxi,17,1237.2727272727273
taxi,18,870.125
taxi,19,947.6
taxi,20,1310.7142857142858
taxi,21,1413.0
taxi,22,650.9090909090909
taxi,23,1246.75
