ride_type,hour,mean
bike,0,1267.3125
bike,1,897.7
bike,2,631.4
bike,3,2488.0
bike,4,568.0
bike,5,1110.3333333333333
bike,6,843.625
bike,7,924.258064516129
bike,8,1172.6744186046512
bike,9,1100.8135593220338
bike,10,1343.4857142857143
bike,11,4846.533333333334
bike,12,749.3571428571429
bike,13,1137.625
bike,14,790.1692307692308
bike,15,832.25
bike,16,1003.0
bike,17,784.1736111111111
bike,18,1165.564935064935
bike,19,863.1851851851852
bike,20,867.9
bike,21,833.4222222222222
bike,22,818.0263157894736
bike,23,846.7
taxi,0,
taxi,1,
taxi,2,
taxi,3,
taxi,4,
taxi,5,
taxi,6,
taxi,7,
taxi,8,
taxi,9,
taxi,10,
taxi,11,1913.0
taxi,12,
taxi,13,
taxi,14,1240.0
taxi,15,684.0
taxi,16,
taxi,17,1615.5
taxi,18,
taxi,19,
taxi,20,
taxi,21,
taxi,22,
taxi,23,
