ride_type,hour,mean
bike,0,919.4285714285714
bike,1,1420.9285714285713
bike,2,753.8333333333334
bike,3,1031.8333333333333
bike,4,555.75
bike,5,437.7142857142857
bike,6,658.0370370370371
bike,7,823.7142857142857
bike,8,782.6451612903226
bike,9,700.3541666666666
bike,10,1020.825
bike,11,1259.6774193548388
bike,12,694.7027027027027
bike,13,860.8510638297872
bike,14,932.78
bike,15,1332.3725490196077
bike,16,1102.9846153846154
bike,17,2345.0985915492956
bike,18,1158.3793103448277
bike,19,2685.867924528302
bike,20,2570.8732394366198
bike,21,880.05
bike,22,1152.2826086956522
bike,23,777.6923076923077
taxi,0,1280.25
taxi,1,
taxi,2,901.0
taxi,3,
taxi,4,
taxi,5,978.6666666666666
taxi,6,1883.0
taxi,7,1753.2857142857142
taxi,8,1448.6666666666667
taxi,9,1509.4444444444443
taxi,10,694.3333333333334
taxi,11,1673.6
taxi,12,1800.0
taxi,13,616.0
taxi,14,1838.125
taxi,15,38.0
taxi,16,2366.0
taxi,17,1617.25
taxi,18,1819.5
taxi,19,2082.0
taxi,20,2142.0
taxi,21,856.0
taxi,22,1089.5
taxi,23,2314.0
