ride_type,hour,mean
bike,0,1294.6363636363637
bike,1,575.0
bike,2,1050.6
bike,3,577.0
bike,4,1100.0
bike,5,712.75
bike,6,671.5172413793103
bike,7,829.6153846153846
bike,8,855.3305785123966
bike,9,922.0403225806451
bike,10,844.125
bike,11,940.81
bike,12,888.3644067796611
bike,13,799.4444444444445
bike,14,806.0652173913044
bike,15,1714.1642857142858
bike,16,985.2542372881356
bike,17,837.6644736842105
bike,18,950.0886075949367
bike,19,899.5714285714286
bike,20,1165.25
bike,21,939.6764705882352
bike,22,1276.1724137931035
bike,23,889.0555555555555
taxi,0,1618.0
taxi,1,
taxi,2,
taxi,3,
taxi,4,
taxi,5,1032.5
taxi,6,805.1111111111111
taxi,7,1163.75
taxi,8,1142.7857142857142
taxi,9,1033.0
taxi,10,876.0
taxi,11,888.3333333333334
taxi,12,807.5
taxi,13,
taxi,14,
taxi,15,
taxi,16,3207.0
taxi,17,1058.5
taxi,18,1387.0
taxi,19,943.0
taxi,20,1525.0
taxi,21,376.5
taxi,22,
taxi,23,
