ride_type,hour,mean
bike,0,1475.6666666666667
bike,1,2493.2
bike,2,562.9090909090909
bike,3,1018.5
bike,4,734.6666666666666
bike,5,1497.0
bike,6,816.6666666666666
bike,7,736.625
bike,8,948.1764705882352
bike,9,590.3125
bike,10,758.6470588235294
bike,11,773.2352941176471
bike,12,1621.125
bike,13,1080.5555555555557
bike,14,1107.4615384615386
bike,15,1477.2903225806451
bike,16,738.3333333333334
bike,17,1439.5
bike,18,798.9444444444445
bike,19,4354.4838709677415
bike,20,1007.5952380952381
bike,21,828.8125
bike,22,1038.2
bike,23,794.8571428571429
taxi,0,780.0
taxi,1,25.0
taxi,2,
taxi,3,
taxi,4,1071.3333333333333
taxi,5,3637.0
taxi,6,1812.6666666666667
taxi,7,1801.4
taxi,8,1280.0
taxi,9,1440.0
taxi,10,2760.0
taxi,11,9.0
taxi,12,1184.0
taxi,13,1151.0
taxi,14,1781.2
taxi,15,
taxi,16,1767.0
taxi,17,3586.0
taxi,18,
taxi,19,
taxi,20,
taxi,21,
taxi,22,
taxi,23,
