ride_type,hour,mean
bike,0,554.62
bike,1,2457.1923076923076
bike,2,1049.25
bike,3,996.5714285714286
bike,4,1699.6666666666667
bike,5,510.3666666666667
bike,6,583.196261682243
bike,7,684.971264367816
bike,8,703.2517730496454
bike,9,1223.1458333333333
bike,10,979.6279069767442
bike,11,619.0571428571428
bike,12,1196.0725388601036
bike,13,760.7536945812808
bike,14,740.0648648648648
bike,15,804.3188405797101
bike,16,679.962441314554
bike,17,1176.7173913043478
bike,18,967.9854545454546
bike,19,847.9174917491749
bike,20,713.1785714285714
bike,21,1166.448275862069
bike,22,692.4935064935065
bike,23,674.2698412698413
taxi,0,566.1666666666666
taxi,1,606.1428571428571
taxi,2,867.0
taxi,3,762.3333333333334
taxi,4,637.25
taxi,5,476.125
taxi,6,591.2
taxi,7,673.6190476190476
taxi,8,699.8571428571429
taxi,9,685.9411764705883
taxi,10,601.5357142857143
taxi,11,693.9666666666667
taxi,12,801.3076923076923
taxi,13,676.2222222222222
taxi,14,817.8928571428571
taxi,15,716.6666666666666
taxi,16,661.4666666666667
taxi,17,783.2
taxi,18,710.0
taxi,19,787.5217391304348
taxi,20,812.375
taxi,21,499.85714285714283
taxi,22,770.4545454545455
taxi,23,591.5833333333334
