ride_type,hour,mean
bike,0,687.1666666666666
bike,1,499.6666666666667
bike,2,778.5
bike,3,722.0
bike,4,926.25
bike,5,588.04
bike,6,746.9420289855072
bike,7,691.3978494623656
bike,8,820.8181818181819
bike,9,827.4102564102565
bike,10,1153.6370967741937
bike,11,1099.45
bike,12,872.8011695906433
bike,13,1040.7349397590363
bike,14,952.8
bike,15,937.2358490566038
bike,16,1039.3934426229507
bike,17,948.9294605809129
bike,18,935.6823529411764
bike,19,1093.7666666666667
bike,20,811.6388888888889
bike,21,1007.9278350515464
bike,22,940.625
bike,23,1556.7727272727273
taxi,0,576.6794871794872
taxi,1,623.4878048780488
taxi,2,546.5294117647059
taxi,3,708.0
taxi,4,1053.25
taxi,5,780.7241379310345
taxi,6,687.3303571428571
taxi,7,916.672932330827
taxi,8,877.9425837320574
taxi,9,827.0589430894308
taxi,10,811.3157894736842
taxi,11,805.5811688311688
taxi,12,682.182985553772
taxi,13,773.3695652173913
taxi,14,808.542772861357
taxi,15,665.1087248322148
taxi,16,691.9959239130435
taxi,17,857.8684603886397
taxi,18,908.8953642384106
taxi,19,541.9796610169492
taxi,20,576.1037181996086
taxi,21,565.5203426124197
taxi,22,839.9119170984455
taxi,23,634.2682926829268
