ride_type,hour,mean
bike,0,1383.3
bike,1,1442.5714285714287
bike,2,972.4
bike,3,868.9166666666666
bike,4,772.6428571428571
bike,5,651.8
bike,6,887.7142857142857
bike,7,1241.0
bike,8,1377.7
bike,9,1045.861111111111
bike,10,1046.6896551724137
bike,11,2260.1
bike,12,3291.160714285714
bike,13,2428.0652173913045
bike,14,1550.4024390243903
bike,15,2179.7936507936506
bike,16,1326.3658536585365
bike,17,1339.923076923077
bike,18,1345.5972222222222
bike,19,2739.3888888888887
bike,20,1077.8474576271187
bike,21,1303.5116279069769
bike,22,1034.09375
bike,23,881.7272727272727
taxi,0,943.0
taxi,1,107.66666666666667
taxi,2,
taxi,3,543.5
taxi,4,1064.0
taxi,5,1218.0
taxi,6,117.0
taxi,7,1550.0
taxi,8,2165.0
taxi,9,1322.5
taxi,10,1633.75
taxi,11,812.8
taxi,12,914.25
taxi,13,1306.5
taxi,14,1439.5
taxi,15,928.8888888888889
taxi,16,1041.5
taxi,17,2277.25
taxi,18,324.3333333333333
taxi,19,1470.5
taxi,20,1456.6666666666667
taxi,21,1228.5
taxi,22,485.0
taxi,23,696.5
