ride_type,hour,mean
bike,0,802.0
bike,1,744.25
bike,2,474.0
bike,3,
bike,4,570.0
bike,5,363.0
bike,6,906.2666666666667
bike,7,863.0625
bike,8,773.9019607843137
bike,9,978.5434782608696
bike,10,968.1219512195122
bike,11,779.7586206896551
bike,12,884.8888888888889
bike,13,927.7878787878788
bike,14,1043.0833333333333
bike,15,1126.0535714285713
bike,16,760.921052631579
bike,17,1132.71875
bike,18,849.5538461538462
bike,19,1136.8648648648648
bike,20,1292.9705882352941
bike,21,1096.96875
bike,22,1049.75
bike,23,467.9
taxi,0,1184.0
taxi,1,
taxi,2,
taxi,3,
taxi,4,
taxi,5,
taxi,6,1428.7777777777778
taxi,7,1152.8823529411766
taxi,8,927.4444444444445
taxi,9,1457.5
taxi,10,619.25
taxi,11,755.75
taxi,12,1096.0
taxi,13,195.0
taxi,14,1280.75
taxi,15,1433.6666666666667
taxi,16,1084.4
taxi,17,906.0
taxi,18,1058.0
taxi,19,1338.6666666666667
taxi,20,1620.0
taxi,21,882.0
taxi,22,1118.5
taxi,23,
