ride_type,hour,mean
bike,0,1286.3333333333333
bike,1,406.6
bike,2,1312.0
bike,3,939.8
bike,4,603.0
bike,5,444.75
bike,6,439.8
bike,7,1047.0
bike,8,547.4117647058823
bike,9,1383.4545454545455
bike,10,763.3333333333334
bike,11,1176.2
bike,12,829.84
bike,13,1638.6818181818182
bike,14,1420.764705882353
bike,15,1327.7
bike,16,1391.2121212121212
bike,17,1528.3939393939395
bike,18,1018.3157894736842
bike,19,837.96
bike,20,1080.5625
bike,21,1219.85
bike,22,860.5294117647059
bike,23,1035.6
taxi,0,1206.0
taxi,1,
taxi,2,
taxi,3,
taxi,4,1211.0
taxi,5,1708.0
taxi,6,1440.0
taxi,7,2517.0
taxi,8,1740.0
taxi,9,2130.0
taxi,10,1376.0
taxi,11,
taxi,12,
taxi,13,1680.0
taxi,14,
taxi,15,720.0
taxi,16,
taxi,17,
taxi,18,
taxi,19,
taxi,20,
taxi,21,1703.0
taxi,22,1042.0
taxi,23,720.0
