ride_type,hour,mean
bike,0,1745.4591836734694
bike,1,823.3064516129032
bike,2,870.28
bike,3,594.8
bike,4,1212.060606060606
bike,5,570.6875
bike,6,862.4473684210526
bike,7,638.4885057471264
bike,8,803.9281045751634
bike,9,663.2369230769231
bike,10,871.1227436823104
bike,11,963.5706051873199
bike,12,783.1105769230769
bike,13,773.056179775281
bike,14,1044.7004132231405
bike,15,945.9145299145299
bike,16,980.9464594127807
bike,17,836.3413258110014
bike,18,938.1804407713498
bike,19,803.552380952381
bike,20,830.4469387755101
bike,21,877.9126506024096
bike,22,1396.7717842323652
bike,23,1335.2552083333333
taxi,0,636.125
taxi,1,685.6060606060606
taxi,2,702.2307692307693
taxi,3,655.0
taxi,4,457.6
taxi,5,527.3636363636364
taxi,6,2492.148936170213
taxi,7,1366.8508771929824
taxi,8,1130.6461538461538
taxi,9,1131.1759259259259
taxi,10,761.5929648241206
taxi,11,736.2489626556016
taxi,12,715.9360902255639
taxi,13,756.9723320158103
taxi,14,734.9718309859155
taxi,15,1028.0505415162454
taxi,16,729.9044117647059
taxi,17,1026.1312056737588
taxi,18,1129.58934169279
taxi,19,590.1903114186852
taxi,20,1050.0545454545454
taxi,21,627.5858585858585
taxi,22,661.9583333333334
taxi,23,619.4608695652174
