ride_type,hour,mean
bike,0,1024.375
bike,1,2094.6363636363635
bike,2,2411.6153846153848
bike,3,618.6666666666666
bike,4,890.6666666666666
bike,5,525.2
bike,6,898.7142857142857
bike,7,758.8648648648649
bike,8,892.5106382978723
bike,9,947.1341463414634
bike,10,1159.855421686747
bike,11,1173.6455696202531
bike,12,1928.7029702970297
bike,13,1637.5267857142858
bike,14,1825.6339285714287
bike,15,1542.806896551724
bike,16,1461.4393063583816
bike,17,1341.572864321608
bike,18,1123.591304347826
bike,19,1495.1044776119404
bike,20,1014.6475409836065
bike,21,2337.2837837837837
bike,22,1013.574074074074
bike,23,1297.4
taxi,0,877.3571428571429
taxi,1,860.8333333333334
taxi,2,732.0
taxi,3,1298.0
taxi,4,955.25
taxi,5,1289.6666666666667
taxi,6,1013.7142857142857
taxi,7,707.75
taxi,8,1016.6511627906976
taxi,9,862.7826086956521
taxi,10,733.1558441558442
taxi,11,832.3232323232323
taxi,12,2218.266129032258
taxi,13,1003.9913793103449
taxi,14,1006.123076923077
taxi,15,963.6758241758242
taxi,16,1011.4512195121952
taxi,17,1595.8840579710145
taxi,18,869.8518518518518
taxi,19,1523.2118644067796
taxi,20,867.7083333333334
taxi,21,727.5373134328358
taxi,22,669.7631578947369
taxi,23,836.4
