ride_type,hour,mean
bike,0,1836.0985915492959
bike,1,859.025
bike,2,5283.0
bike,3,664.8
bike,4,1466.5
bike,5,660.09375
bike,6,624.0076923076923
bike,7,848.424
bike,8,767.360824742268
bike,9,803.1955835962145
bike,10,1115.6801470588234
bike,11,1113.0691642651298
bike,12,1084.090909090909
bike,13,1134.4912790697674
bike,14,1113.7405541561714
bike,15,1285.172972972973
bike,16,1088.4309623430963
bike,17,1359.3386138613862
bike,18,900.853781512605
bike,19,1334.0018416206262
bike,20,1060.9061224489797
bike,21,1045.7749196141478
bike,22,1418.1354166666667
bike,23,1061.9618320610687
taxi,0,741.0204081632653
taxi,1,4235.96
taxi,2,5355.529411764706
taxi,3,696.0
taxi,4,1260.0
taxi,5,910.75
taxi,6,831.85
taxi,7,743.5945945945946
taxi,8,774.3285714285714
taxi,9,3093.6027397260273
taxi,10,745.5
taxi,11,1712.065934065934
taxi,12,877.3679245283018
taxi,13,1573.7394957983192
taxi,14,835.8809523809524
taxi,15,1553.7539682539682
taxi,16,946.531746031746
taxi,17,1499.6692913385828
taxi,18,1815.2012987012988
taxi,19,719.302752293578
taxi,20,703.1826086956522
taxi,21,1390.301724137931
taxi,22,813.0
taxi,23,877.1698113207547
