ride_type,hour,mean
bike,0,1016.9873417721519
bike,1,1122.878787878788
bike,2,1047.6052631578948
bike,3,792.560606060606
bike,4,452.0833333333333
bike,5,380.1111111111111
bike,6,575.2048192771084
bike,7,899.9225352112676
bike,8,835.9949748743719
bike,9,913.7188940092166
bike,10,1227.1029411764705
bike,11,1047.284946236559
bike,12,982.948275862069
bike,13,1080.1583333333333
bike,14,1358.9282868525897
bike,15,1001.9395770392749
bike,16,1050.545171339564
bike,17,1171.334090909091
bike,18,1186.8474903474903
bike,19,1022.0829383886256
bike,20,1053.2315789473685
bike,21,907.2045454545455
bike,22,1071.953667953668
bike,23,982.3138686131387
taxi,0,707.5957446808511
taxi,1,631.4871794871794
taxi,2,746.1875
taxi,3,612.9545454545455
taxi,4,845.5
taxi,5,1057.5333333333333
taxi,6,615.2857142857143
taxi,7,673.62
taxi,8,718.7857142857143
taxi,9,675.3787878787879
taxi,10,730.9655172413793
taxi,11,846.6891891891892
taxi,12,778.5375
taxi,13,755.3170731707318
taxi,14,1806.7252747252746
taxi,15,795.04
taxi,16,785.4230769230769
taxi,17,705.7169811320755
taxi,18,637.5631067961165
taxi,19,639.0833333333334
taxi,20,721.2258064516129
taxi,21,803.6774193548387
taxi,22,746.7614678899082
taxi,23,1953.55223880597
