ride_type,hour,mean
bike,0,1088.4
bike,1,1224.6363636363637
bike,2,775.9268292682926
bike,3,752.6296296296297
bike,4,763.25
bike,5,770.078947368421
bike,6,540.8181818181819
bike,7,676.3612903225807
bike,8,681.8723404255319
bike,9,840.4978723404255
bike,10,765.4585635359116
bike,11,902.0995024875622
bike,12,882.5316455696203
bike,13,954.6297709923664
bike,14,1392.4184397163122
bike,15,1335.7375
bike,16,1174.1993006993007
bike,17,1020.0688405797101
bike,18,804.478021978022
bike,19,862.5092592592592
bike,20,1089.7459016393443
bike,21,876.2266009852217
bike,22,806.5299145299145
bike,23,1386.881188118812
taxi,0,1092.4444444444443
taxi,1,696.9492753623189
taxi,2,1761.341463414634
taxi,3,673.3508771929825
taxi,4,795.8524590163935
taxi,5,493.57971014492756
taxi,6,630.5456238361267
taxi,7,788.8639798488665
taxi,8,714.6929032258065
taxi,9,791.9395807644883
taxi,10,1088.3488624052004
taxi,11,902.2345238095238
taxi,12,1160.2960199004974
taxi,13,1010.8761904761905
taxi,14,951.3515815085158
taxi,15,987.1522419186653
taxi,16,849.7880364109233
taxi,17,1075.441584158416
taxi,18,765.0420769919427
taxi,19,895.473409801877
taxi,20,732.4306784660766
taxi,21,686.5440414507772
taxi,22,891.8827433628319
taxi,23,1232.6730158730159
