ride_type,hour,mean
bike,0,747.6511627906976
bike,1,4096.821428571428
bike,2,1102.4117647058824
bike,3,643.0588235294117
bike,4,497.72222222222223
bike,5,574.1176470588235
bike,6,640.1875
bike,7,686.9853658536585
bike,8,821.8185053380782
bike,9,931.939534883721
bike,10,1062.2324324324325
bike,11,921.4972677595629
bike,12,1058.871794871795
bike,13,953.6534653465346
bike,14,1017.8607594936709
bike,15,1354.2730627306273
bike,16,933.7492711370262
bike,17,904.0121359223301
bike,18,1124.2540983606557
bike,19,1072.6485355648535
bike,20,808.9159292035398
bike,21,997.1478873239437
bike,22,1057.1818181818182
bike,23,1016.6461538461539
taxi,0,653.3333333333334
taxi,1,594.5416666666666
taxi,2,373.57142857142856
taxi,3,180.6
taxi,4,640.0370370370371
taxi,5,676.98
taxi,6,646.1428571428571
taxi,7,612.1349206349206
taxi,8,693.8484848484849
taxi,9,766.2773722627737
taxi,10,786.2722222222222
taxi,11,762.26
taxi,12,912.8565217391305
taxi,13,807.0854700854701
taxi,14,853.6917293233083
taxi,15,1077.2298387096773
taxi,16,1190.9071729957807
taxi,17,688.4048582995952
taxi,18,634.9641025641025
taxi,19,863.2625
taxi,20,570.3365384615385
taxi,21,591.2584269662922
taxi,22,634.8354430379746
taxi,23,475.2
