ride_type,hour,mean
bike,0,1330.6923076923076
bike,1,683.6666666666666
bike,2,767.3333333333334
bike,3,2082.3333333333335
bike,4,917.4
bike,5,501.0
bike,6,1053.6
bike,7,1241.2857142857142
bike,8,901.3333333333334
bike,9,1121.357142857143
bike,10,1348.6818181818182
bike,11,1335.1818181818182
bike,12,1892.0
bike,13,771.08
bike,14,1238.851851851852
bike,15,1606.8275862068965
bike,16,911.3
bike,17,1161.075
bike,18,1236.3076923076924
bike,19,1005.2352941176471
bike,20,1845.8387096774193
bike,21,2179.3636363636365
bike,22,841.0
bike,23,862.6666666666666
taxi,0,1320.0
taxi,1,
taxi,2,
taxi,3,
taxi,4,
taxi,5,530.0
taxi,6,1903.6666666666667
taxi,7,
taxi,8,991.8333333333334
taxi,9,608.6666666666666
taxi,10,1352.0
taxi,11,300.0
taxi,12,1031.3333333333333
taxi,13,908.0
taxi,14,1804.0
taxi,15,1164.0
taxi,16,566.0
taxi,17,885.5
taxi,18,5.5
taxi,19,2580.0
taxi,20,457.0
taxi,21,1335.0
taxi,22,318.0
taxi,23,
