ride_type,hour,mean
bike,0,1732.7142857142858
bike,1,1130.75
bike,2,618.0
bike,3,433.0
bike,4,781.5
bike,5,2446.0
bike,6,1831.0
bike,7,1033.3333333333333
bike,8,402.25
bike,9,732.0
bike,10,666.1111111111111
bike,11,503.38461538461536
bike,12,793.8571428571429
bike,13,800.1666666666666
bike,14,2533.25
bike,15,1356.6666666666667
bike,16,1939.0833333333333
bike,17,1032.4705882352941
bike,18,2115.6875
bike,19,1576.2222222222222
bike,20,1374.9444444444443
bike,21,9654.125
bike,22,3167.0
bike,23,1481.0
taxi,0,
taxi,1,
taxi,2,
taxi,3,
taxi,4,1241.5
taxi,5,
taxi,6,
taxi,7,184.0
taxi,8,528.5
taxi,9,
taxi,10,
taxi,11,2036.0
taxi,12,
taxi,13,
taxi,14,3828.0
taxi,15,1585.0
taxi,16,
taxi,17,
taxi,18,
taxi,19,
taxi,20,
taxi,21,
taxi,22,
taxi,23,
