ride_type,hour,mean
bike,0,1453.3854166666667
bike,1,995.9661016949152
bike,2,1385.906976744186
bike,3,1127.8125
bike,4,1388.5925925925926
bike,5,4626.821428571428
bike,6,949.7594936708861
bike,7,1176.6691176470588
bike,8,1110.7963800904977
bike,9,866.1436464088398
bike,10,913.8571428571429
bike,11,978.2657004830918
bike,12,921.5044247787611
bike,13,1334.955947136564
bike,14,950.7203389830509
bike,15,954.3177570093458
bike,16,1046.037037037037
bike,17,1193.5555555555557
bike,18,985.6940298507462
bike,19,907.05625
bike,20,1034.3275109170306
bike,21,928.3712574850299
bike,22,1323.1742424242425
bike,23,867.1046511627907
taxi,0,1052.6
taxi,1,1112.25
taxi,2,1271.0
taxi,3,753.75
taxi,4,2100.0
taxi,5,1034.5
taxi,6,1680.0
taxi,7,1405.3333333333333
taxi,8,1508.6666666666667
taxi,9,1684.125
taxi,10,1561.0
taxi,11,1458.0
taxi,12,1668.0
taxi,13,1184.0
taxi,14,2580.0
taxi,15,1139.0
taxi,16,3266.0
taxi,17,2115.6666666666665
taxi,18,1702.0
taxi,19,1190.25
taxi,20,1845.0
taxi,21,1372.3333333333333
taxi,22,1124.25
taxi,23,2203.0
