ride_type,hour,mean
bike,0,1191.3333333333333
bike,1,2417.4666666666667
bike,2,585.6
bike,3,1349.2
bike,4,313.3333333333333
bike,5,795.75
bike,6,1257.2
bike,7,735.9354838709677
bike,8,781.9636363636364
bike,9,1046.7936507936508
bike,10,949.1851851851852
bike,11,876.6222222222223
bike,12,1172.4333333333334
bike,13,934.4864864864865
bike,14,1084.112359550562
bike,15,1273.091836734694
bike,16,1234.8854166666667
bike,17,1635.3082191780823
bike,18,1016.9020979020979
bike,19,1122.1759259259259
bike,20,1236.3956043956043
bike,21,3457.1052631578946
bike,22,1098.7755102040817
bike,23,915.2666666666667
taxi,0,1433.0
taxi,1,
taxi,2,1207.0
taxi,3,
taxi,4,
taxi,5,1647.0
taxi,6,
taxi,7,1380.0
taxi,8,1698.75
taxi,9,2835.1666666666665
taxi,10,1755.6666666666667
taxi,11,
taxi,12,3225.0
taxi,13,2280.0
taxi,14,
taxi,15,2558.5
taxi,16,1299.0
taxi,17,813.9285714285714
taxi,18,2060.0
taxi,19,1472.6666666666667
taxi,20,1288.0
taxi,21,1552.75
taxi,22,1603.5
taxi,23,1021.0
