ride_type,hour,mean
bike,0,1078.642857142857
bike,1,1544.2222222222222
bike,2,632.75
bike,3,1800.5
bike,4,1175.0
bike,5,672.4
bike,6,759.6842105263158
bike,7,756.3
bike,8,1571.5294117647059
bike,9,565.2142857142857
bike,10,4291.217391304348
bike,11,536.0555555555555
bike,12,819.0
bike,13,709.9714285714285
bike,14,1458.08
bike,15,1174.7105263157894
bike,16,1198.5
bike,17,1201.9761904761904
bike,18,6470.179487179487
bike,19,1617.7142857142858
bike,20,1457.2758620689656
bike,21,1363.7407407407406
bike,22,1635.32
bike,23,711.1379310344828
taxi,0,170.0
taxi,1,
taxi,2,
taxi,3,
taxi,4,1033.5
taxi,5,1687.0
taxi,6,1164.5
taxi,7,2220.0
taxi,8,2098.0
taxi,9,2313.4285714285716
taxi,10,607.0
taxi,11,68.0
taxi,12,
taxi,13,3569.0
taxi,14,1380.5
taxi,15,936.0
taxi,16,4231.0
taxi,17,986.0
taxi,18,
taxi,19,
taxi,20,900.0
taxi,21,
taxi,22,3196.0
taxi,23,
