ride_type,hour,mean
bike,0,1084.625
bike,1,1060.0227272727273
bike,2,1055.8823529411766
bike,3,1850.3478260869565
bike,4,968.6666666666666
bike,5,325.3333333333333
bike,6,1060.3
bike,7,597.1975308641976
bike,8,864.4831460674158
bike,9,1125.0819672131147
bike,10,855.8562874251497
bike,11,782.0263157894736
bike,12,787.7796610169491
bike,13,1144.3272171253823
bike,14,888.2781690140845
bike,15,933.7771883289124
bike,16,821.8520286396181
bike,17,943.8216318785579
bike,18,1063.2298456260721
bike,19,849.3542074363992
bike,20,908.7467948717949
bike,21,1362.63133640553
bike,22,808.3355704697987
bike,23,900.75
taxi,0,655.5490196078431
taxi,1,671.3846153846154
taxi,2,5256.526315789473
taxi,3,705.375
taxi,4,617.0
taxi,5,574.0
taxi,6,697.0
taxi,7,685.6538461538462
taxi,8,715.3953488372093
taxi,9,750.3809523809524
taxi,10,773.0196078431372
taxi,11,819.1466666666666
taxi,12,873.078125
taxi,13,859.0434782608696
taxi,14,850.8494623655914
taxi,15,1435.9254658385094
taxi,16,1398.2191011235955
taxi,17,856.3089005235602
taxi,18,1456.9330543933054
taxi,19,1096.0211864406779
taxi,20,727.8478260869565
taxi,21,708.6174496644295
taxi,22,1379.9197080291972
taxi,23,669.7179487179487
