ride_type,hour,mean
bike,0,1404.3947368421052
bike,1,967.3333333333334
bike,2,1560.75
bike,3,627.3636363636364
bike,4,706.125
bike,5,988.5
bike,6,909.4871794871794
bike,7,963.3636363636364
bike,8,976.9268292682926
bike,9,929.1111111111111
bike,10,861.5425531914893
bike,11,1095.064935064935
bike,12,1032.33
bike,13,996.3103448275862
bike,14,1080.6486486486488
bike,15,1144.7586206896551
bike,16,1413.813725490196
bike,17,1939.0254237288136
bike,18,1049.7697368421052
bike,19,1032.1682242990655
bike,20,1527.2637362637363
bike,21,1393.983870967742
bike,22,1028.1132075471698
bike,23,1078.7457627118645
taxi,0,1201.5
taxi,1,1770.0
taxi,2,656.0
taxi,3,540.0
taxi,4,26.0
taxi,5,1611.0
taxi,6,1718.5
taxi,7,1980.4
taxi,8,2411.4
taxi,9,1460.5
taxi,10,1903.6666666666667
taxi,11,1223.3333333333333
taxi,12,1481.0
taxi,13,2437.4
taxi,14,1993.5
taxi,15,2074.0
taxi,16,912.0
taxi,17,2596.0
taxi,18,1530.0
taxi,19,2655.5
taxi,20,1454.25
taxi,21,1275.0
taxi,22,1821.2
taxi,23,
