ride_type,hour,mean
bike,0,797.3076923076923
bike,1,1124.1666666666667
bike,2,335.5
bike,3,
bike,4,454.5
bike,5,532.5
bike,6,580.3333333333334
bike,7,659.3
bike,8,762.3980582524272
bike,9,814.6913580246913
bike,10,1164.9
bike,11,1001.85
bike,12,1124.138211382114
bike,13,1200.3666666666666
bike,14,1429.8522727272727
bike,15,1083.7777777777778
bike,16,1151.6046511627908
bike,17,1092.4696132596684
bike,18,1018.2083333333334
bike,19,1239.4343434343434
bike,20,987.0657894736842
bike,21,912.5849056603773
bike,22,797.3589743589744
bike,23,935.3703703703703
taxi,0,1710.8970588235295
taxi,1,528.8148148148148
taxi,2,819.0
taxi,3,514.5
taxi,4,4760.35
taxi,5,2448.9166666666665
taxi,6,1042.0411764705882
taxi,7,461.87533875338755
taxi,8,547.9696509863429
taxi,9,654.2857142857143
taxi,10,649.4895027624309
taxi,11,829.1543209876543
taxi,12,665.5307359307359
taxi,13,1022.7065669160432
taxi,14,723.9107569721116
taxi,15,693.9488721804511
taxi,16,798.2167774086379
taxi,17,671.0330912025827
taxi,18,620.8404436860068
taxi,19,605.135294117647
taxi,20,642.9237668161435
taxi,21,489.3724884080371
taxi,22,521.8144578313253
taxi,23,542.2704081632653
