ride_type,hour,mean
bike,0,659.2
bike,1,948.5714285714286
bike,2,808.75
bike,3,798.6666666666666
bike,4,
bike,5,270.0
bike,6,616.4
bike,7,1933.625
bike,8,1478.1818181818182
bike,9,1016.2
bike,10,1357.111111111111
bike,11,7562.357142857143
bike,12,1145.9444444444443
bike,13,1211.4705882352941
bike,14,4919.9047619047615
bike,15,2158.0476190476193
bike,16,1520.5357142857142
bike,17,903.2962962962963
bike,18,5410.85
bike,19,1628.0689655172414
bike,20,3328.7894736842104
bike,21,997.1578947368421
bike,22,3800.0
bike,23,1184.625
taxi,0,1770.0
taxi,1,
taxi,2,
taxi,3,
taxi,4,
taxi,5,
taxi,6,
taxi,7,2056.5
taxi,8,2120.0
taxi,9,2394.0
taxi,10,1889.0
taxi,11,
taxi,12,
taxi,13,1967.0
taxi,14,1320.0
taxi,15,
taxi,16,
taxi,17,63.0
taxi,18,1320.0
taxi,19,1500.0
taxi,20,
taxi,21,
taxi,22,2376.0
taxi,23,
