ride_type,hour,mean
bike,0,865.55
bike,1,736.8571428571429
bike,2,528.6666666666666
bike,3,514.25
bike,4,526.75
bike,5,330.0
bike,6,524.3571428571429
bike,7,785.6206896551724
bike,8,632.7241379310345
bike,9,949.9310344827586
bike,10,833.0
bike,11,751.3
bike,12,1000.8333333333334
bike,13,659.3255813953489
bike,14,624.3508771929825
bike,15,838.6363636363636
bike,16,1042.2608695652175
bike,17,870.922077922078
bike,18,972.4745762711865
bike,19,1284.3387096774193
bike,20,1221.4848484848485
bike,21,1287.3235294117646
bike,22,708.0
bike,23,671.9090909090909
taxi,0,438.0
taxi,1,
taxi,2,
taxi,3,
taxi,4,
taxi,5,781.0
taxi,6,158.66666666666666
taxi,7,277.27777777777777
taxi,8,521.8888888888889
taxi,9,455.72727272727275
taxi,10,579.8421052631579
taxi,11,266.82758620689657
taxi,12,222.1875
taxi,13,148.26530612244898
taxi,14,246.14285714285714
taxi,15,514.8157894736842
taxi,16,629.4642857142857
taxi,17,293.90909090909093
taxi,18,125.05882352941177
taxi,19,1172.5
taxi,20,872.6666666666666
taxi,21,224.5
taxi,22,628.0
taxi,23,293.0
