ride_type,hour,mean
bike,0,4743.24
bike,1,2511.9166666666665
bike,2,565.875
bike,3,8706.0
bike,4,435.3
bike,5,696.0
bike,6,635.0
bike,7,1089.08
bike,8,486.5
bike,9,776.2
bike,10,676.8837209302326
bike,11,794.7857142857143
bike,12,1163.4285714285713
bike,13,767.4285714285714
bike,14,1328.6666666666667
bike,15,903.6883116883117
bike,16,1211.448275862069
bike,17,926.8307692307692
bike,18,815.4242424242424
bike,19,3443.3492063492063
bike,20,1302.2
bike,21,951.7906976744187
bike,22,1040.967741935484
bike,23,1804.842105263158
taxi,0,960.0
taxi,1,276.0
taxi,2,824.3333333333334
taxi,3,
taxi,4,
taxi,5,1276.0
taxi,6,1732.6666666666667
taxi,7,1043.375
taxi,8,1784.0
taxi,9,1442.0
taxi,10,1513.6666666666667
taxi,11,1043.0
taxi,12,712.0
taxi,13,1827.6
taxi,14,63.5
taxi,15,1085.5
taxi,16,1198.0
taxi,17,
taxi,18,839.0
taxi,19,3780.0
taxi,20,819.0
taxi,21,1375.5
taxi,22,938.0
taxi,23,
