ride_type,hour,mean
bike,0,873.5384615384615
bike,1,920.6428571428571
bike,2,732.8333333333334
bike,3,501.57142857142856
bike,4,1093.4375
bike,5,1171.3636363636363
bike,6,986.4166666666666
bike,7,1030.9375
bike,8,753.1454545454545
bike,9,661.9322033898305
bike,10,960.0392156862745
bike,11,2181.2432432432433
bike,12,742.8823529411765
bike,13,760.5571428571428
bike,14,871.4634146341464
bike,15,904.9019607843137
bike,16,1049.6666666666667
bike,17,889.6153846153846
bike,18,1249.3255813953488
bike,19,902.4117647058823
bike,20,1197.0153846153846
bike,21,1111.7169811320755
bike,22,812.0
bike,23,1018.0
taxi,0,
taxi,1,1649.0
taxi,2,
taxi,3,
taxi,4,938.0
taxi,5,791.5
taxi,6,1800.0
taxi,7,2888.0
taxi,8,2111.5
taxi,9,
taxi,10,2366.0
taxi,11,1263.75
taxi,12,2226.0
taxi,13,1520.5
taxi,14,591.0
taxi,15,2610.0
taxi,16,1403.6666666666667
taxi,17,2072.5
taxi,18,0.0
taxi,19,
taxi,20,3522.5
taxi,21,
taxi,22,
taxi,23,
