ride_type,hour,mean
bike,0,1144.7142857142858
bike,1,881.0
bike,2,
bike,3,811.0
bike,4,594.0
bike,5,
bike,6,
bike,7,1003.6666666666666
bike,8,676.0
bike,9,1007.6
bike,10,4612.166666666667
bike,11,806.7
bike,12,1580.5833333333333
bike,13,1045.3846153846155
bike,14,892.0
bike,15,1197.0
bike,16,1102.4285714285713
bike,17,1172.1538461538462
bike,18,1262.88
bike,19,1196.157894736842
bike,20,2251.7894736842104
bike,21,1326.8125
bike,22,476.0
bike,23,294.0
taxi,0,4.0
taxi,1,
taxi,2,
taxi,3,
taxi,4,676.0
taxi,5,
taxi,6,
taxi,7,
taxi,8,
taxi,9,
taxi,10,
taxi,11,
taxi,12,
taxi,13,
taxi,14,
taxi,15,
taxi,16,
taxi,17,526.0
taxi,18,840.0
taxi,19,
taxi,20,459.0
taxi,21,
taxi,22,
taxi,23,4121.0
