ride_type,hour,mean
bike,0,738.4647887323944
bike,1,1022.6296296296297
bike,2,508.8888888888889
bike,3,529.0
bike,4,767.3333333333334
bike,5,681.0975609756098
bike,6,721.9
bike,7,1004.3411764705883
bike,8,948.6428571428571
bike,9,1171.2366863905324
bike,10,1076.2222222222222
bike,11,1479.0772727272727
bike,12,1248.810909090909
bike,13,1341.0
bike,14,1398.0668789808917
bike,15,1104.3825503355704
bike,16,1089.4044117647059
bike,17,1076.1695278969958
bike,18,1153.781779661017
bike,19,1080.8404494382023
bike,20,1239.5238095238096
bike,21,1045.080357142857
bike,22,939.2673267326733
bike,23,914.7850467289719
taxi,0,598.2093023255813
taxi,1,492.55882352941177
taxi,2,615.3333333333334
taxi,3,693.75
taxi,4,703.3125
taxi,5,890.2972972972973
taxi,6,1407.2275862068966
taxi,7,1028.3396226415093
taxi,8,1002.5320512820513
taxi,9,700.2522727272727
taxi,10,677.1211538461539
taxi,11,902.5749128919861
taxi,12,788.006908462867
taxi,13,790.3803278688524
taxi,14,896.5758998435055
taxi,15,668.6833333333333
taxi,16,853.5276752767528
taxi,17,672.1011804384485
taxi,18,562.3930817610063
taxi,19,750.2472885032538
taxi,20,562.6015228426396
taxi,21,564.2216981132076
taxi,22,640.562326869806
taxi,23,649.0751879699249
