ride_type,hour,mean
bike,0,1609.3333333333333
bike,1,806.0909090909091
bike,2,1316.888888888889
bike,3,566.9285714285714
bike,4,626.2857142857143
bike,5,840.2608695652174
bike,6,542.6734693877551
bike,7,722.7
bike,8,636.6274509803922
bike,9,670.9668508287293
bike,10,693.8881118881119
bike,11,940.6842105263158
bike,12,711.241935483871
bike,13,915.7403846153846
bike,14,902.0357142857143
bike,15,1456.443137254902
bike,16,866.6193771626298
bike,17,974.2626865671642
bike,18,1198.0645161290322
bike,19,858.0994897959183
bike,20,930.8511450381679
bike,21,1050.4263959390862
bike,22,983.5149700598803
bike,23,1197.8014184397164
taxi,0,1375.376
taxi,1,777.8620689655172
taxi,2,739.9811320754717
taxi,3,738.3243243243244
taxi,4,832.9444444444445
taxi,5,1018.2857142857143
taxi,6,697.6666666666666
taxi,7,2667.0
taxi,8,657.8953488372093
taxi,9,705.3584905660377
taxi,10,709.8395061728395
taxi,11,733.4868421052631
taxi,12,1353.6030534351146
taxi,13,1321.5986394557824
taxi,14,1182.748538011696
taxi,15,784.3482587064676
taxi,16,1685.2659574468084
taxi,17,693.3529411764706
taxi,18,685.9658536585366
taxi,19,923.8906882591093
taxi,20,571.1868686868687
taxi,21,719.8961038961039
taxi,22,695.6545454545454
taxi,23,1506.5204081632653
