ride_type,hour,mean
bike,0,1209.622641509434
bike,1,5105.974358974359
bike,2,1003.4827586206897
bike,3,1053.9142857142858
bike,4,866.9166666666666
bike,5,924.0769230769231
bike,6,1052.1973684210527
bike,7,745.5257731958762
bike,8,754.0431034482758
bike,9,700.7106918238994
bike,10,823.0918727915194
bike,11,914.937125748503
bike,12,987.0266343825666
bike,13,856.9494252873563
bike,14,880.9576470588236
bike,15,985.0644444444445
bike,16,1012.1635991820041
bike,17,865.3089700996678
bike,18,927.0171149144254
bike,19,880.5485564304462
bike,20,971.0694668820679
bike,21,922.2832618025751
bike,22,916.7116564417178
bike,23,990.4744186046512
taxi,0,1131.090909090909
taxi,1,1044.2857142857142
taxi,2,947.8
taxi,3,741.0
taxi,4,1182.0
taxi,5,1099.0
taxi,6,720.0
taxi,7,1338.6666666666667
taxi,8,
taxi,9,1080.0
taxi,10,1440.0
taxi,11,912.3333333333334
taxi,12,1352.3333333333333
taxi,13,1452.3333333333333
taxi,14,1450.0
taxi,15,2243.6666666666665
taxi,16,1559.6666666666667
taxi,17,938.5
taxi,18,1147.0
taxi,19,1163.0
taxi,20,1059.8
taxi,21,1181.4
taxi,22,1068.5294117647059
taxi,23,859.3333333333334
