ride_type,hour,mean
bike,0,1356.875
bike,1,27408.176470588234
bike,2,2305.7391304347825
bike,3,680.0
bike,4,814.125
bike,5,1089.2727272727273
bike,6,1034.132075471698
bike,7,1879.6440677966102
bike,8,1022.8162162162162
bike,9,1019.2907801418439
bike,10,1553.8014184397164
bike,11,1007.1760563380282
bike,12,924.7183098591549
bike,13,1026.1060606060605
bike,14,1150.7463768115942
bike,15,1325.8407643312103
bike,16,1300.8395061728395
bike,17,1195.4536585365854
bike,18,1001.7824427480916
bike,19,1573.0438596491229
bike,20,1089.4775280898875
bike,21,1031.2242990654206
bike,22,2067.9615384615386
bike,23,867.9078947368421
taxi,0,1433.25
taxi,1,860.75
taxi,2,1111.0
taxi,3,1209.0
taxi,4,1139.6666666666667
taxi,5,1886.857142857143
taxi,6,1857.0
taxi,7,1989.5
taxi,8,1788.0
taxi,9,1926.75
taxi,10,1579.8
taxi,11,4196.0
taxi,12,1283.375
taxi,13,1496.2857142857142
taxi,14,1797.1666666666667
taxi,15,1701.0
taxi,16,1938.5
taxi,17,1408.6666666666667
taxi,18,1160.0
taxi,19,1937.8
taxi,20,1320.0
taxi,21,594.6666666666666
taxi,22,858.0
taxi,23,839.1428571428571
