ride_type,hour,mean
bike,0,932.5757575757576
bike,1,2569.5106382978724
bike,2,8467.0
bike,3,1596.25
bike,4,1761.3333333333333
bike,5,472.7142857142857
bike,6,547.7625
bike,7,589.3064516129032
bike,8,1257.7718120805368
bike,9,743.3658536585366
bike,10,850.9485294117648
bike,11,982.046875
bike,12,830.510752688172
bike,13,1035.4
bike,14,885.6868131868132
bike,15,815.9107981220657
bike,16,876.1798245614035
bike,17,1082.7387387387387
bike,18,1059.8695652173913
bike,19,929.6272727272727
bike,20,1026.5380434782608
bike,21,1037.7338129496402
bike,22,954.48
bike,23,878.2
taxi,0,629.2380952380952
taxi,1,1706.2
taxi,2,678.8571428571429
taxi,3,638.2916666666666
taxi,4,777.0
taxi,5,931.3333333333334
taxi,6,529.8545454545455
taxi,7,559.4
taxi,8,620.8682926829268
taxi,9,672.926267281106
taxi,10,956.262987012987
taxi,11,1098.7526041666667
taxi,12,1491.6279069767443
taxi,13,1451.1567328918322
taxi,14,725.2397660818714
taxi,15,910.3520833333333
taxi,16,1037.6491862567811
taxi,17,738.8469387755102
taxi,18,802.3192567567568
taxi,19,949.8152380952381
taxi,20,583.0292682926829
taxi,21,852.0353260869565
taxi,22,609.9701986754967
taxi,23,1070.33
