ride_type,hour,mean
bike,0,1798.4084507042253
bike,1,1384.7297297297298
bike,2,2220.4444444444443
bike,3,846.1111111111111
bike,4,1009.0
bike,5,769.6
bike,6,588.04
bike,7,948.1025641025641
bike,8,862.0304568527919
bike,9,1412.0564971751412
bike,10,1304.0576923076924
bike,11,1341.9406392694063
bike,12,1125.619718309859
bike,13,1279.3086419753085
bike,14,2073.1220338983053
bike,15,1262.1315789473683
bike,16,1171.645
bike,17,1263.053380782918
bike,18,1029.2986348122868
bike,19,1136.708609271523
bike,20,1089.1331058020478
bike,21,1117.0776255707763
bike,22,1153.7339449541284
bike,23,1502.2727272727273
taxi,0,966.525
taxi,1,732.6666666666666
taxi,2,643.4545454545455
taxi,3,829.25
taxi,4,896.3333333333334
taxi,5,928.0
taxi,6,931.9090909090909
taxi,7,931.1162790697674
taxi,8,838.0869565217391
taxi,9,2117.3174603174602
taxi,10,1859.7469879518073
taxi,11,2138.0266666666666
taxi,12,1814.1797752808989
taxi,13,860.8247422680413
taxi,14,890.5547445255474
taxi,15,1035.5877862595419
taxi,16,1128.4666666666667
taxi,17,1075.4052287581699
taxi,18,852.7345679012345
taxi,19,805.0166666666667
taxi,20,761.3369565217391
taxi,21,769.8
taxi,22,817.9662921348314
taxi,23,805.9818181818182
