ride_type,hour,mean
bike,0,768.8709677419355
bike,1,920.0
bike,2,902.0
bike,3,614.1111111111111
bike,4,604.375
bike,5,481.15625
bike,6,807.1803278688525
bike,7,882.8842975206611
bike,8,785.6193181818181
bike,9,891.9411764705883
bike,10,1200.9814814814815
bike,11,1173.578947368421
bike,12,1801.9337748344371
bike,13,1268.5925925925926
bike,14,1227.0522875816994
bike,15,1536.566210045662
bike,16,1118.624
bike,17,1258.0740740740741
bike,18,1000.0446428571429
bike,19,1092.903409090909
bike,20,1090.8682170542636
bike,21,963.5277777777778
bike,22,6837.824324324324
bike,23,914.2093023255813
taxi,0,538.6111111111111
taxi,1,502.86206896551727
taxi,2,387.3125
taxi,3,427.6666666666667
taxi,4,8081.636363636364
taxi,5,2807.4418604651164
taxi,6,516.4404145077721
taxi,7,1267.4538878842677
taxi,8,786.8450184501845
taxi,9,588.6806818181818
taxi,10,770.8696629213483
taxi,11,755.278384279476
taxi,12,702.6906542056075
taxi,13,711.6728110599079
taxi,14,828.1187084520418
taxi,15,894.2694346289753
taxi,16,687.801440329218
taxi,17,828.5619146722164
taxi,18,732.704641350211
taxi,19,844.1669367909238
taxi,20,1059.5245535714287
taxi,21,736.0317848410758
taxi,22,556.84
taxi,23,515.7753623188406
