ride_type,hour,mean
bike,0,962.1075949367089
bike,1,1072.5822784810127
bike,2,542.0857142857143
bike,3,1694.157894736842
bike,4,751.125
bike,5,526.55
bike,6,607.6
bike,7,738.6980198019802
bike,8,726.1092715231788
bike,9,1127.1275862068965
bike,10,834.8120805369127
bike,11,769.0129032258064
bike,12,845.4787535410765
bike,13,1159.4005102040817
bike,14,1139.4828496042217
bike,15,1273.521327014218
bike,16,913.8931623931624
bike,17,785.4841402337229
bike,18,904.93125
bike,19,879.339222614841
bike,20,818.8480176211453
bike,21,978.4109947643979
bike,22,973.2727272727273
bike,23,947.4824120603015
taxi,0,736.4159663865546
taxi,1,759.4730538922156
taxi,2,1763.344827586207
taxi,3,651.4901960784314
taxi,4,901.8064516129032
taxi,5,902.3055555555555
taxi,6,645.3723404255319
taxi,7,585.3402777777778
taxi,8,1092.2648401826484
taxi,9,637.4805194805194
taxi,10,965.5271317829457
taxi,11,737.431718061674
taxi,12,1011.984
taxi,13,1373.2322097378278
taxi,14,759.9863945578231
taxi,15,1116.3886792452831
taxi,16,980.0549828178695
taxi,17,681.1032258064516
taxi,18,841.8157894736842
taxi,19,591.2188449848024
taxi,20,908.4299363057324
taxi,21,889.7692307692307
taxi,22,901.2954545454545
taxi,23,696.667731629393
