ride_type,hour,mean
bike,0,5536.0
bike,1,3258.8888888888887
bike,2,517.0
bike,3,1196.0
bike,4,1868.0
bike,5,542.5
bike,6,741.0
bike,7,834.25
bike,8,1732.9333333333334
bike,9,2300.6153846153848
bike,10,1071.6829268292684
bike,11,887.1351351351351
bike,12,1298.377358490566
bike,13,1604.0980392156862
bike,14,1218.774647887324
bike,15,1261.0
bike,16,1191.1145833333333
bike,17,1167.4222222222222
bike,18,1094.4166666666667
bike,19,1109.44578313253
bike,20,1220.6716417910447
bike,21,2548.5384615384614
bike,22,1691.7333333333333
bike,23,1674.076923076923
taxi,0,1091.0
taxi,1,
taxi,2,
taxi,3,
taxi,4,
taxi,5,1680.5
taxi,6,
taxi,7,1020.0
taxi,8,1167.3333333333333
taxi,9,1510.0
taxi,10,1244.0
taxi,11,2681.5
taxi,12,1672.5
taxi,13,1261.0
taxi,14,1850.0
taxi,15,1599.0
taxi,16,1779.0
taxi,17,
taxi,18,2843.0
taxi,19,2523.0
taxi,20,1140.0
taxi,21,
taxi,22,
taxi,23,
