ride_type,hour,mean
bike,0,1532.1944444444443
bike,1,1572.625
bike,2,1548.7272727272727
bike,3,505.0
bike,4,906.5714285714286
bike,5,747.1818181818181
bike,6,878.183486238532
bike,7,1647.2189781021898
bike,8,1088.1907216494844
bike,9,969.6805555555555
bike,10,1140.5806451612902
bike,11,1708.3732394366198
bike,12,1156.8142857142857
bike,13,1274.775147928994
bike,14,1157.922619047619
bike,15,1144.5811518324608
bike,16,1198.212389380531
bike,17,1247.3758865248226
bike,18,1472.9331306990882
bike,19,1115.9819494584838
bike,20,1307.5206611570247
bike,21,1589.2222222222222
bike,22,822.474358974359
bike,23,1174.6785714285713
taxi,0,3465.65625
taxi,1,546.3333333333334
taxi,2,998.6
taxi,3,595.8571428571429
taxi,4,586.6363636363636
taxi,5,828.9629629629629
taxi,6,718.1058823529412
taxi,7,752.176
taxi,8,823.1758793969849
taxi,9,802.0045662100457
taxi,10,727.8744588744589
taxi,11,792.0772946859903
taxi,12,763.8507462686567
taxi,13,1105.8444444444444
taxi,14,1173.5
taxi,15,1071.516
taxi,16,1472.0331753554503
taxi,17,715.9132420091324
taxi,18,634.8620689655172
taxi,19,591.1290322580645
taxi,20,662.5178571428571
taxi,21,649.6024096385543
taxi,22,684.7714285714286
taxi,23,606.8863636363636
