ride_type,hour,mean
bike,0,1013.125
bike,1,815.7857142857143
bike,2,1816.3333333333333
bike,3,8201.444444444445
bike,4,870.0
bike,5,313.4
bike,6,462.67692307692306
bike,7,511.8125
bike,8,1063.6303030303031
bike,9,845.072463768116
bike,10,965.1307692307693
bike,11,837.0588235294117
bike,12,980.031746031746
bike,13,804.9420289855072
bike,14,1256.574879227053
bike,15,1037.5345622119817
bike,16,927.5650793650793
bike,17,855.7529411764706
bike,18,912.1054313099041
bike,19,957.8630136986301
bike,20,1965.9035087719299
bike,21,952.3235294117648
bike,22,835.2857142857143
bike,23,755.6216216216217
taxi,0,539.3758389261745
taxi,1,542.8648648648649
taxi,2,726.3
taxi,3,812.1538461538462
taxi,4,1016.0769230769231
taxi,5,781.4848484848485
taxi,6,535.0322580645161
taxi,7,561.483606557377
taxi,8,606.0189328743545
taxi,9,649.9962406015038
taxi,10,713.6018691588785
taxi,11,834.4148760330579
taxi,12,1073.0043165467625
taxi,13,694.7644376899696
taxi,14,928.4513888888889
taxi,15,777.8333333333334
taxi,16,913.5665961945032
taxi,17,752.3470363288719
taxi,18,840.1790510295434
taxi,19,776.9516129032259
taxi,20,538.3904761904762
taxi,21,587.3522504892368
taxi,22,963.9582417582418
taxi,23,958.5775862068965
