ride_type,hour,mean
bike,0,834.92
bike,1,697.92
bike,2,738.3333333333334
bike,3,1054.0
bike,4,
bike,5,408.5
bike,6,908.1071428571429
bike,7,677.6813186813187
bike,8,827.144578313253
bike,9,890.3355704697987
bike,10,914.359649122807
bike,11,802.469696969697
bike,12,796.2098765432099
bike,13,1022.6338028169014
bike,14,861.9319727891157
bike,15,798.4923857868021
bike,16,915.8823529411765
bike,17,892.6727272727272
bike,18,947.5535714285714
bike,19,815.7755102040817
bike,20,913.3630573248407
bike,21,829.7832167832167
bike,22,1642.7686567164178
bike,23,829.0754716981132
taxi,0,1800.0
taxi,1,1860.0
taxi,2,
taxi,3,
taxi,4,890.0
taxi,5,
taxi,6,1474.0
taxi,7,786.5
taxi,8,2057.5
taxi,9,1785.5
taxi,10,1860.0
taxi,11,1053.3333333333333
taxi,12,257.0
taxi,13,1067.5714285714287
taxi,14,773.0
taxi,15,1144.5
taxi,16,
taxi,17,1533.0
taxi,18,
taxi,19,1034.5
taxi,20,2280.0
taxi,21,1590.0
taxi,22,1077.3333333333333
taxi,23,
