ride_type,hour,mean
bike,0,1268.1929824561403
bike,1,1105.09375
bike,2,606.7647058823529
bike,3,820.2857142857143
bike,4,1296.7826086956522
bike,5,496.1666666666667
bike,6,789.7121212121212
bike,7,618.3502538071066
bike,8,718.5757575757576
bike,9,680.978102189781
bike,10,741.2384615384616
bike,11,5855.855585831063
bike,12,882.0067567567568
bike,13,948.5337837837837
bike,14,828.7936170212766
bike,15,1110.60348583878
bike,16,935.1931034482759
bike,17,869.812585499316
bike,18,925.3721198156682
bike,19,867.4246353322528
bike,20,839.57824933687
bike,21,955.6416666666667
bike,22,892.7134146341464
bike,23,1315.3483146067415
taxi,0,640.8141592920354
taxi,1,622.1269841269841
taxi,2,890.6129032258065
taxi,3,745.35
taxi,4,1051.8461538461538
taxi,5,772.0
taxi,6,617.5967741935484
taxi,7,511.89473684210526
taxi,8,671.9817518248175
taxi,9,636.046332046332
taxi,10,929.1521739130435
taxi,11,888.6850961538462
taxi,12,1019.5754189944134
taxi,13,1138.203237410072
taxi,14,1018.1143317230274
taxi,15,866.9200581395348
taxi,16,730.065868263473
taxi,17,715.0087463556852
taxi,18,633.8648275862068
taxi,19,892.6155143338955
taxi,20,586.2991803278688
taxi,21,622.3475177304964
taxi,22,654.4494047619048
taxi,23,1003.8155737704918
