ride_type,hour,mean
bike,0,751.9885057471264
bike,1,839.8939393939394
bike,2,796.3928571428571
bike,3,849.3636363636364
bike,4,430.94444444444446
bike,5,841.4074074074074
bike,6,682.1176470588235
bike,7,766.9325842696629
bike,8,766.9906542056075
bike,9,876.969696969697
bike,10,786.6120689655172
bike,11,841.1983805668016
bike,12,1092.1863799283153
bike,13,1260.9807692307693
bike,14,910.0034965034965
bike,15,835.0836236933798
bike,16,653.8474025974026
bike,17,753.4877384196185
bike,18,892.5
bike,19,748.9335347432025
bike,20,794.5446428571429
bike,21,841.2037914691944
bike,22,869.4341085271318
bike,23,821.6666666666666
taxi,0,660.4285714285714
taxi,1,1034.5555555555557
taxi,2,1057.1666666666667
taxi,3,192.66666666666666
taxi,4,372.0
taxi,5,818.25
taxi,6,5084.3
taxi,7,1065.235294117647
taxi,8,1199.095238095238
taxi,9,486.36842105263156
taxi,10,716.25
taxi,11,861.3529411764706
taxi,12,4733.25
taxi,13,653.2142857142857
taxi,14,712.2
taxi,15,959.5172413793103
taxi,16,1077.2727272727273
taxi,17,1025.3333333333333
taxi,18,896.3333333333334
taxi,19,801.0
taxi,20,676.1818181818181
taxi,21,1079.0
taxi,22,1061.3333333333333
taxi,23,946.0
