weekday,duration,tpep_pickup_datetime,PULocationID
0,812.0,07/05/2021 12:25:28 AM,209
0,322.0,07/05/2021 12:22:51 AM,209
0,791.0,07/05/2021 12:51:08 AM,209
0,534.0,07/05/2021 12:27:03 AM,209
0,189.0,07/05/2021 12:59:40 AM,209
0,1107.0,07/05/2021 01:16:04 AM,209
0,317.0,07/05/2021 01:26:53 AM,209
0,362.0,07/05/2021 01:21:20 AM,209
0,2190.0,07/05/2021 01:11:15 AM,209
0,863.0,07/05/2021 01:12:05 AM,209
0,822.0,07/05/2021 06:02:58 AM,209
0,754.0,07/05/2021 06:30:28 AM,209
0,1302.0,07/05/2021 08:38:25 AM,209
0,464.0,07/05/2021 08:58:22 AM,209
0,194.0,07/05/2021 09:03:18 AM,209
0,468.0,07/05/2021 09:36:13 AM,209
0,663.0,07/05/2021 10:49:32 AM,209
0,532.0,07/05/2021 10:31:07 AM,209
0,216.0,07/05/2021 11:35:46 AM,209
0,315.0,07/05/2021 11:49:10 AM,209
0,767.0,07/05/2021 11:03:07 AM,209
0,1115.0,07/05/2021 11:48:38 AM,209
0,700.0,07/05/2021 11:57:40 AM,209
0,351.0,07/05/2021 12:05:07 PM,209
0,922.0,07/05/2021 12:42:36 PM,209
0,607.0,07/05/2021 12:44:03 PM,209
0,992.0,07/05/2021 12:55:08 PM,209
0,649.0,07/05/2021 12:08:38 PM,209
0,1118.0,07/05/2021 12:31:05 PM,209
0,863.0,07/05/2021 12:39:06 PM,209
0,605.0,07/05/2021 12:55:43 PM,209
0,1066.0,07/05/2021 01:10:47 PM,209
0,919.0,07/05/2021 01:54:35 PM,209
0,373.0,07/05/2021 01:00:49 PM,209
0,950.0,07/05/2021 01:34:15 PM,209
0,632.0,07/05/2021 01:44:44 PM,209
0,806.0,07/05/2021 01:54:09 PM,209
0,786.0,07/05/2021 01:45:33 PM,209
0,480.0,07/05/2021 01:11:33 PM,209
0,708.0,07/05/2021 01:47:17 PM,209
0,2109.0,07/05/2021 02:42:03 PM,209
0,465.0,07/05/2021 02:16:06 PM,209
0,528.0,07/05/2021 02:29:48 PM,209
0,385.0,07/05/2021 02:24:32 PM,209
0,1253.0,07/05/2021 02:37:40 PM,209
