weekday,duration,tpep_pickup_datetime,PULocationID
0,2165.0,07/05/2021 12:30:24 AM,228
0,1281.0,07/05/2021 05:38:49 AM,228
0,1728.0,07/05/2021 10:37:42 AM,228
0,53.0,07/05/2021 04:14:44 PM,228
0,594.0,07/05/2021 05:10:16 PM,228
0,1502.0,07/05/2021 05:04:41 PM,228
0,30.0,07/05/2021 05:27:27 PM,228
0,6.0,07/05/2021 05:29:52 PM,228
0,12.0,07/05/2021 05:30:09 PM,228
0,18.0,07/05/2021 05:30:33 PM,228
0,12.0,07/05/2021 05:32:17 PM,228
0,11.0,07/05/2021 05:36:16 PM,228
0,1030.0,07/05/2021 05:46:37 PM,228
0,2363.0,07/12/2021 09:55:29 AM,228
0,1886.0,07/12/2021 05:26:27 PM,228
0,1750.0,07/12/2021 06:56:38 PM,228
0,1906.0,07/19/2021 05:09:04 PM,228
0,1021.0,07/19/2021 11:20:09 PM,228
0,701.0,07/26/2021 12:06:51 AM,228
0,1207.0,07/26/2021 02:02:56 AM,228
0,2545.0,07/26/2021 04:57:12 PM,228
0,3443.0,07/26/2021 06:29:30 PM,228
0,45.0,07/26/2021 07:13:09 PM,228
0,1471.0,07/26/2021 09:42:25 PM,228
0,1322.0,07/05/2021 05:47:47 PM,228
0,1607.0,07/05/2021 06:36:13 PM,228
0,1440.0,07/05/2021 06:32:00 PM,228
0,1213.0,07/05/2021 07:46:15 PM,228
0,1432.0,07/05/2021 08:49:43 PM,228
0,1620.0,07/05/2021 09:05:00 PM,228
0,960.0,07/05/2021 09:32:00 AM,228
0,1144.0,07/12/2021 08:36:38 PM,228
0,1320.0,07/12/2021 09:15:00 PM,228
0,1707.0,07/12/2021 10:49:26 PM,228
0,1147.0,07/12/2021 08:35:11 AM,228
0,1705.0,07/12/2021 08:29:12 AM,228
0,1591.0,07/12/2021 08:29:23 AM,228
0,1860.0,07/12/2021 09:11:13 AM,228
0,2280.0,07/12/2021 01:54:00 PM,228
0,3225.0,07/19/2021 12:09:07 PM,228
0,2306.0,07/12/2021 03:47:06 PM,228
0,3383.0,07/12/2021 03:15:30 PM,228
0,3140.0,07/12/2021 03:33:55 PM,228
0,1405.0,07/12/2021 03:56:53 PM,228
0,1380.0,07/19/2021 07:40:00 AM,228
0,2040.0,07/12/2021 05:31:00 AM,228
0,2352.0,07/19/2021 08:24:23 AM,228
0,2648.0,07/19/2021 09:54:02 AM,228
0,1680.0,07/19/2021 10:10:00 AM,228
0,1859.0,07/19/2021 10:26:03 AM,228
0,2151.0,07/19/2021 05:23:15 PM,228
0,915.0,07/19/2021 05:32:14 PM,228
0,1440.0,07/19/2021 07:59:00 PM,228
0,1620.0,07/26/2021 05:11:00 AM,228
0,1500.0,07/19/2021 10:39:00 PM,228
0,5340.0,07/26/2021 09:08:00 AM,228
0,2151.0,07/26/2021 07:01:27 PM,228
0,3840.0,07/26/2021 09:51:00 AM,228
0,1601.0,07/26/2021 07:59:12 PM,228
0,2386.0,07/26/2021 07:43:04 PM,228
0,1800.0,07/26/2021 09:54:00 PM,228
