weekday,duration,tpep_pickup_datetime,PULocationID
0,399.0,07/05/2021 02:25:56 AM,90
0,418.0,07/05/2021 12:18:14 AM,90
0,1257.0,07/05/2021 12:33:32 AM,90
0,422.0,07/05/2021 12:09:15 AM,90
0,145.0,07/05/2021 12:29:16 AM,90
0,1721.0,07/05/2021 12:54:51 AM,90
0,564.0,07/05/2021 12:12:55 AM,90
0,179.0,07/05/2021 12:07:59 AM,90
0,779.0,07/05/2021 12:56:33 AM,90
0,411.0,07/05/2021 12:56:36 AM,90
0,505.0,07/05/2021 12:17:35 AM,90
0,1641.0,07/05/2021 12:36:10 AM,90
0,448.0,07/05/2021 12:07:26 AM,90
0,525.0,07/05/2021 12:21:04 AM,90
0,1002.0,07/05/2021 12:38:59 AM,90
0,103.0,07/05/2021 12:13:26 AM,90
0,365.0,07/05/2021 12:05:53 AM,90
0,816.0,07/05/2021 12:23:13 AM,90
0,428.0,07/05/2021 12:04:20 AM,90
0,508.0,07/05/2021 12:48:00 AM,90
0,11.0,07/05/2021 12:47:37 AM,90
0,487.0,07/05/2021 12:16:09 AM,90
0,752.0,07/05/2021 12:14:14 AM,90
0,505.0,07/05/2021 12:04:43 AM,90
0,235.0,07/05/2021 12:22:07 AM,90
0,179.0,07/05/2021 12:13:22 AM,90
0,1145.0,07/05/2021 12:21:31 AM,90
0,919.0,07/05/2021 12:12:12 AM,90
0,391.0,07/05/2021 12:29:53 AM,90
0,411.0,07/05/2021 12:22:05 AM,90
0,207.0,07/05/2021 12:51:20 AM,90
0,930.0,07/05/2021 12:19:51 AM,90
0,394.0,07/05/2021 12:57:06 AM,90
0,348.0,07/05/2021 12:04:46 AM,90
0,1463.0,07/05/2021 12:31:34 AM,90
0,704.0,07/05/2021 12:28:07 AM,90
0,745.0,07/05/2021 12:43:00 AM,90
0,277.0,07/05/2021 12:29:35 AM,90
0,195.0,07/05/2021 12:55:56 AM,90
0,870.0,07/05/2021 12:54:49 AM,90
0,168.0,07/05/2021 12:54:42 AM,90
0,314.0,07/05/2021 12:34:30 AM,90
0,957.0,07/05/2021 12:36:09 AM,90
0,549.0,07/05/2021 12:49:21 AM,90
0,614.0,07/05/2021 12:17:40 AM,90
0,377.0,07/05/2021 12:54:52 AM,90
0,191.0,07/05/2021 12:13:38 AM,90
0,1487.0,07/05/2021 01:08:53 AM,90
0,295.0,07/05/2021 12:58:13 AM,90
0,558.0,07/05/2021 01:51:56 AM,90
0,729.0,07/05/2021 01:51:04 AM,90
0,1105.0,07/05/2021 01:33:07 AM,90
0,196.0,07/05/2021 01:32:01 AM,90
0,509.0,07/05/2021 01:06:51 AM,90
0,873.0,07/05/2021 01:26:48 AM,90
0,234.0,07/05/2021 01:17:52 AM,90
0,1634.0,07/05/2021 01:02:32 AM,90
0,1690.0,07/05/2021 01:27:46 AM,90
0,416.0,07/05/2021 01:27:36 AM,90
0,0.0,07/05/2021 01:05:33 AM,90
0,0.0,07/05/2021 01:05:34 AM,90
0,1068.0,07/05/2021 01:05:36 AM,90
0,143.0,07/05/2021 01:15:54 AM,90
0,509.0,07/05/2021 01:58:56 AM,90
0,1078.0,07/05/2021 01:53:16 AM,90
0,978.0,07/05/2021 01:35:31 AM,90
0,934.0,07/05/2021 01:38:38 AM,90
0,378.0,07/05/2021 01:43:37 AM,90
0,329.0,07/05/2021 01:05:17 AM,90
0,187.0,07/05/2021 01:09:32 AM,90
0,857.0,07/05/2021 01:36:33 AM,90
0,1091.0,07/05/2021 01:34:54 AM,90
0,813.0,07/05/2021 01:05:45 AM,90
0,162.0,07/05/2021 01:42:42 AM,90
0,594.0,07/05/2021 01:08:12 AM,90
0,183.0,07/05/2021 01:04:29 AM,90
0,284.0,07/05/2021 01:58:23 AM,90
0,688.0,07/05/2021 01:27:26 AM,90
0,1292.0,07/05/2021 01:24:23 AM,90
