weekday,duration,tpep_pickup_datetime,PULocationID
0,982.0,07/05/2021 12:39:37 AM,141
0,349.0,07/05/2021 12:11:35 AM,141
0,651.0,07/05/2021 12:03:46 AM,141
0,414.0,07/05/2021 12:07:51 AM,141
0,183.0,07/05/2021 12:14:14 AM,141
0,211.0,07/05/2021 12:10:49 AM,141
0,276.0,07/05/2021 12:07:51 AM,141
0,643.0,07/05/2021 12:38:59 AM,141
0,987.0,07/05/2021 12:09:16 AM,141
0,649.0,07/05/2021 12:45:20 AM,141
0,460.0,07/05/2021 12:15:58 AM,141
0,505.0,07/05/2021 12:48:36 AM,141
0,782.0,07/05/2021 12:40:10 AM,141
0,376.0,07/05/2021 12:10:04 AM,141
0,856.0,07/05/2021 12:36:33 AM,141
0,338.0,07/05/2021 12:09:54 AM,141
0,607.0,07/05/2021 12:48:27 AM,141
0,486.0,07/05/2021 12:30:59 AM,141
0,373.0,07/05/2021 12:05:49 AM,141
0,129.0,07/05/2021 12:15:49 AM,141
0,1318.0,07/05/2021 12:05:05 AM,141
0,420.0,07/05/2021 12:53:33 AM,141
0,502.0,07/05/2021 12:31:43 AM,141
0,852.0,07/05/2021 12:42:31 AM,141
0,921.0,07/05/2021 12:00:49 AM,141
0,240.0,07/05/2021 12:10:17 AM,141
0,620.0,07/05/2021 12:21:23 AM,141
0,277.0,07/05/2021 12:21:36 AM,141
0,255.0,07/05/2021 12:45:47 AM,141
0,508.0,07/05/2021 12:21:18 AM,141
0,859.0,07/05/2021 12:40:09 AM,141
0,538.0,07/05/2021 12:16:26 AM,141
0,607.0,07/05/2021 12:44:08 AM,141
0,2128.0,07/05/2021 12:09:04 AM,141
0,1306.0,07/05/2021 12:15:51 AM,141
0,2211.0,07/05/2021 12:36:04 AM,141
0,420.0,07/05/2021 12:06:46 AM,141
0,106.0,07/05/2021 01:55:42 AM,141
0,278.0,07/05/2021 01:30:37 AM,141
0,206.0,07/05/2021 01:20:02 AM,141
0,517.0,07/05/2021 01:03:53 AM,141
0,152.0,07/05/2021 01:04:54 AM,141
0,152.0,07/05/2021 01:46:10 AM,141
0,421.0,07/05/2021 01:37:33 AM,141
0,541.0,07/05/2021 01:34:18 AM,141
0,526.0,07/05/2021 01:02:19 AM,141
0,355.0,07/05/2021 01:39:01 AM,141
0,508.0,07/05/2021 01:51:35 AM,141
0,1117.0,07/05/2021 01:12:24 AM,141
0,257.0,07/05/2021 01:10:04 AM,141
0,109.0,07/05/2021 01:25:55 AM,141
0,599.0,07/05/2021 01:35:52 AM,141
0,386.0,07/05/2021 01:19:47 AM,141
0,440.0,07/05/2021 01:09:00 AM,141
0,298.0,07/05/2021 01:06:05 AM,141
0,314.0,07/05/2021 01:30:04 AM,141
0,281.0,07/05/2021 01:22:58 AM,141
0,259.0,07/05/2021 02:39:02 AM,141
0,537.0,07/05/2021 02:05:12 AM,141
0,691.0,07/05/2021 02:46:59 AM,141
0,39.0,07/05/2021 02:30:26 AM,141
0,640.0,07/05/2021 02:20:43 AM,141
0,1052.0,07/05/2021 02:03:06 AM,141
0,143.0,07/05/2021 02:08:44 AM,141
0,363.0,07/05/2021 02:51:18 AM,141
0,464.0,07/05/2021 02:21:52 AM,141
0,939.0,07/05/2021 02:15:58 AM,141
0,577.0,07/05/2021 02:02:34 AM,141
0,971.0,07/05/2021 03:52:16 AM,141
0,301.0,07/05/2021 03:36:27 AM,141
0,591.0,07/05/2021 03:44:09 AM,141
0,340.0,07/05/2021 03:54:17 AM,141
0,511.0,07/05/2021 03:59:27 AM,141
0,151.0,07/05/2021 03:08:17 AM,141
0,540.0,07/05/2021 03:04:43 AM,141
0,342.0,07/05/2021 03:09:45 AM,141
0,260.0,07/05/2021 03:29:07 AM,141
0,589.0,07/05/2021 03:43:40 AM,141
0,747.0,07/05/2021 03:16:49 AM,141
0,226.0,07/05/2021 03:57:31 AM,141
0,1019.0,07/05/2021 02:23:25 AM,141
0,625.0,07/05/2021 03:04:08 AM,141
0,225.0,07/05/2021 04:06:30 AM,141
0,475.0,07/05/2021 04:27:21 AM,141
0,739.0,07/05/2021 03:54:59 AM,141
0,577.0,07/05/2021 04:06:56 AM,141
0,864.0,07/05/2021 04:40:19 AM,141
0,462.0,07/05/2021 04:14:23 AM,141
0,358.0,07/05/2021 05:24:50 AM,141
0,465.0,07/05/2021 05:23:25 AM,141
0,692.0,07/05/2021 05:33:29 AM,141
0,919.0,07/05/2021 05:52:54 AM,141
0,1287.0,07/05/2021 05:42:01 AM,141
0,455.0,07/05/2021 05:44:38 AM,141
0,1039.0,07/05/2021 05:10:19 AM,141
0,218.0,07/05/2021 05:42:29 AM,141
0,335.0,07/05/2021 06:52:26 AM,141
0,1024.0,07/05/2021 06:08:09 AM,141
0,178.0,07/05/2021 06:46:03 AM,141
0,510.0,07/05/2021 06:04:01 AM,141
0,1209.0,07/05/2021 06:44:42 AM,141
0,371.0,07/05/2021 06:18:00 AM,141
0,369.0,07/05/2021 06:58:06 AM,141
0,872.0,07/05/2021 06:44:05 AM,141
0,798.0,07/05/2021 06:53:46 AM,141
0,1624.0,07/05/2021 06:20:48 AM,141
0,1285.0,07/05/2021 06:52:54 AM,141
0,830.0,07/05/2021 06:41:02 AM,141
0,57.0,07/05/2021 06:56:06 AM,141
0,84.0,07/05/2021 06:33:36 AM,141
0,137.0,07/05/2021 06:44:24 AM,141
0,121.0,07/05/2021 06:16:42 AM,141
0,1308.0,07/05/2021 06:56:27 AM,141
0,144.0,07/05/2021 07:54:18 AM,141
0,805.0,07/05/2021 07:49:32 AM,141
0,442.0,07/05/2021 07:34:49 AM,141
0,104.0,07/05/2021 07:05:42 AM,141
0,277.0,07/05/2021 07:37:47 AM,141
0,192.0,07/05/2021 07:00:27 AM,141
0,589.0,07/05/2021 07:44:32 AM,141
0,401.0,07/05/2021 07:52:01 AM,141
0,157.0,07/05/2021 07:54:33 AM,141
0,873.0,07/05/2021 07:34:42 AM,141
0,200.0,07/05/2021 07:54:49 AM,141
0,388.0,07/05/2021 07:43:26 AM,141
0,1012.0,07/05/2021 07:42:14 AM,141
0,624.0,07/05/2021 07:47:28 AM,141
0,397.0,07/05/2021 07:27:20 AM,141
0,143.0,07/05/2021 07:53:05 AM,141
0,559.0,07/05/2021 07:03:08 AM,141
0,355.0,07/05/2021 07:35:10 AM,141
0,615.0,07/05/2021 07:48:04 AM,141
0,200.0,07/05/2021 07:22:20 AM,141
0,223.0,07/05/2021 07:47:12 AM,141
0,682.0,07/05/2021 07:18:26 AM,141
0,4.0,07/05/2021 07:02:50 AM,141
0,1168.0,07/05/2021 07:32:17 AM,141
0,665.0,07/05/2021 08:55:01 AM,141
0,240.0,07/05/2021 08:38:33 AM,141
0,824.0,07/05/2021 08:31:03 AM,141
0,672.0,07/05/2021 08:27:57 AM,141
0,400.0,07/05/2021 08:24:00 AM,141
0,593.0,07/05/2021 08:13:20 AM,141
0,1054.0,07/05/2021 08:15:29 AM,141
0,424.0,07/05/2021 08:21:10 AM,141
0,373.0,07/05/2021 08:55:22 AM,141
0,145.0,07/05/2021 08:26:28 AM,141
0,196.0,07/05/2021 08:54:53 AM,141
0,190.0,07/05/2021 08:57:52 AM,141
0,323.0,07/05/2021 08:36:32 AM,141
0,111.0,07/05/2021 08:59:59 AM,141
0,1578.0,07/05/2021 08:02:32 AM,141
0,201.0,07/05/2021 08:45:30 AM,141
0,641.0,07/05/2021 08:55:57 AM,141
0,129.0,07/05/2021 08:22:49 AM,141
0,113.0,07/05/2021 08:16:05 AM,141
0,907.0,07/05/2021 08:41:16 AM,141
0,1404.0,07/05/2021 08:01:11 AM,141
0,211.0,07/05/2021 08:53:25 AM,141
0,744.0,07/05/2021 08:38:00 AM,141
0,441.0,07/05/2021 08:18:21 AM,141
0,298.0,07/05/2021 08:47:32 AM,141
0,727.0,07/05/2021 08:36:16 AM,141
0,108.0,07/05/2021 08:54:32 AM,141
0,279.0,07/05/2021 08:44:26 AM,141
0,540.0,07/05/2021 08:43:33 AM,141
0,662.0,07/05/2021 08:56:03 AM,141
0,548.0,07/05/2021 08:30:42 AM,141
0,152.0,07/05/2021 08:31:02 AM,141
0,695.0,07/05/2021 08:52:24 AM,141
0,422.0,07/05/2021 08:06:26 AM,141
0,273.0,07/05/2021 08:15:55 AM,141
0,1322.0,07/05/2021 08:16:46 AM,141
0,628.0,07/05/2021 08:00:01 AM,141
0,275.0,07/05/2021 08:48:16 AM,141
0,134.0,07/05/2021 08:21:59 AM,141
0,209.0,07/05/2021 08:37:01 AM,141
0,428.0,07/05/2021 09:26:15 AM,141
0,1002.0,07/05/2021 09:29:57 AM,141
0,1024.0,07/05/2021 09:37:50 AM,141
0,195.0,07/05/2021 09:51:35 AM,141
0,616.0,07/05/2021 09:10:41 AM,141
0,230.0,07/05/2021 09:45:36 AM,141
0,520.0,07/05/2021 09:59:34 AM,141
0,540.0,07/05/2021 09:01:26 AM,141
0,304.0,07/05/2021 09:22:47 AM,141
0,222.0,07/05/2021 09:43:45 AM,141
0,404.0,07/05/2021 09:22:57 AM,141
0,1074.0,07/05/2021 09:53:14 AM,141
0,389.0,07/05/2021 09:45:55 AM,141
