weekday,duration,tpep_pickup_datetime,PULocationID
0,1047.0,07/05/2021 12:13:07 AM,261
0,826.0,07/05/2021 12:33:40 AM,261
0,1078.0,07/05/2021 12:04:27 AM,261
0,1097.0,07/05/2021 12:47:16 AM,261
0,888.0,07/05/2021 01:49:14 AM,261
0,708.0,07/05/2021 01:20:56 AM,261
0,1290.0,07/05/2021 01:48:51 AM,261
0,308.0,07/05/2021 01:42:32 AM,261
0,670.0,07/05/2021 01:02:36 AM,261
0,843.0,07/05/2021 01:32:14 AM,261
0,772.0,07/05/2021 01:00:42 AM,261
0,1638.0,07/05/2021 01:05:17 AM,261
0,1045.0,07/05/2021 01:03:40 AM,261
0,524.0,07/05/2021 01:01:02 AM,261
0,891.0,07/05/2021 02:48:23 AM,261
0,252.0,07/05/2021 02:40:09 AM,261
0,1298.0,07/05/2021 03:05:08 AM,261
0,1105.0,07/05/2021 04:01:53 AM,261
0,1462.0,07/05/2021 06:40:56 AM,261
0,332.0,07/05/2021 07:41:32 AM,261
0,946.0,07/05/2021 07:49:23 AM,261
0,509.0,07/05/2021 07:39:43 AM,261
0,892.0,07/05/2021 07:12:24 AM,261
0,318.0,07/05/2021 08:44:57 AM,261
0,369.0,07/05/2021 08:51:00 AM,261
0,1059.0,07/05/2021 08:01:00 AM,261
0,1576.0,07/05/2021 08:08:35 AM,261
0,1803.0,07/05/2021 08:47:05 AM,261
0,1037.0,07/05/2021 08:35:49 AM,261
0,1398.0,07/05/2021 08:40:39 AM,261
0,568.0,07/05/2021 09:41:05 AM,261
0,497.0,07/05/2021 09:11:23 AM,261
0,703.0,07/05/2021 09:22:39 AM,261
0,1707.0,07/05/2021 08:57:21 AM,261
0,942.0,07/05/2021 09:11:23 AM,261
0,1543.0,07/05/2021 09:38:01 AM,261
0,401.0,07/05/2021 09:13:56 AM,261
0,426.0,07/05/2021 10:59:17 AM,261
0,396.0,07/05/2021 10:45:22 AM,261
0,381.0,07/05/2021 10:22:33 AM,261
0,706.0,07/05/2021 10:37:14 AM,261
0,501.0,07/05/2021 10:47:59 AM,261
0,575.0,07/05/2021 10:07:35 AM,261
0,703.0,07/05/2021 10:50:20 AM,261
0,426.0,07/05/2021 10:48:48 AM,261
0,413.0,07/05/2021 10:02:26 AM,261
0,397.0,07/05/2021 10:26:15 AM,261
0,743.0,07/05/2021 10:01:08 AM,261
0,471.0,07/05/2021 10:37:16 AM,261
0,501.0,07/05/2021 10:53:46 AM,261
0,578.0,07/05/2021 10:52:03 AM,261
0,1254.0,07/05/2021 10:35:43 AM,261
0,240.0,07/05/2021 10:49:58 AM,261
0,260.0,07/05/2021 10:18:09 AM,261
0,583.0,07/05/2021 10:19:33 AM,261
0,827.0,07/05/2021 10:41:36 AM,261
0,12.0,07/05/2021 11:33:21 AM,261
0,386.0,07/05/2021 11:54:13 AM,261
0,1117.0,07/05/2021 11:24:31 AM,261
0,724.0,07/05/2021 11:35:25 AM,261
0,370.0,07/05/2021 11:45:39 AM,261
0,94.0,07/05/2021 11:47:20 AM,261
0,356.0,07/05/2021 11:27:39 AM,261
0,95.0,07/05/2021 11:20:14 AM,261
0,95.0,07/05/2021 11:20:14 AM,261
0,378.0,07/05/2021 11:04:00 AM,261
0,914.0,07/05/2021 11:59:17 AM,261
0,628.0,07/05/2021 11:45:43 AM,261
0,965.0,07/05/2021 11:51:13 AM,261
0,899.0,07/05/2021 11:54:49 AM,261
0,948.0,07/05/2021 12:37:41 PM,261
0,1206.0,07/05/2021 12:30:32 PM,261
0,910.0,07/05/2021 12:38:59 PM,261
0,1088.0,07/05/2021 12:30:21 PM,261
0,85656.0,07/05/2021 12:26:07 PM,261
0,880.0,07/05/2021 12:17:31 PM,261
0,850.0,07/05/2021 12:17:08 PM,261
0,119.0,07/05/2021 12:00:13 PM,261
0,802.0,07/05/2021 12:40:24 PM,261
0,338.0,07/05/2021 12:13:39 PM,261
0,969.0,07/05/2021 12:19:05 PM,261
0,699.0,07/05/2021 11:45:58 AM,261
0,560.0,07/05/2021 12:25:30 PM,261
0,456.0,07/05/2021 12:26:35 PM,261
0,1273.0,07/05/2021 12:32:50 PM,261
0,488.0,07/05/2021 12:59:54 PM,261
0,419.0,07/05/2021 12:23:27 PM,261
0,897.0,07/05/2021 12:35:46 PM,261
0,1006.0,07/05/2021 11:59:17 AM,261
0,664.0,07/05/2021 12:21:45 PM,261
0,807.0,07/05/2021 12:26:46 PM,261
0,603.0,07/05/2021 12:15:18 PM,261
0,872.0,07/05/2021 12:17:23 PM,261
0,596.0,07/05/2021 12:47:12 PM,261
0,955.0,07/05/2021 12:41:18 PM,261
0,287.0,07/05/2021 12:52:39 PM,261
0,1133.0,07/05/2021 12:44:31 PM,261
0,516.0,07/05/2021 12:05:28 PM,261
0,733.0,07/05/2021 12:49:36 PM,261
0,785.0,07/05/2021 12:15:59 PM,261
0,941.0,07/05/2021 12:38:25 PM,261
0,632.0,07/05/2021 12:13:22 PM,261
0,781.0,07/05/2021 12:35:09 PM,261
0,708.0,07/05/2021 12:35:29 PM,261
0,517.0,07/05/2021 12:32:53 PM,261
0,830.0,07/05/2021 12:30:57 PM,261
0,656.0,07/05/2021 12:14:32 PM,261
0,341.0,07/05/2021 12:20:14 PM,261
0,836.0,07/05/2021 12:04:39 PM,261
0,600.0,07/05/2021 12:39:57 PM,261
0,553.0,07/05/2021 12:39:36 PM,261
0,793.0,07/05/2021 01:44:15 PM,261
0,1389.0,07/05/2021 01:45:27 PM,261
0,1138.0,07/05/2021 01:24:13 PM,261
0,1999.0,07/05/2021 01:54:06 PM,261
0,343.0,07/05/2021 01:18:42 PM,261
0,2043.0,07/05/2021 01:49:09 PM,261
0,604.0,07/05/2021 01:59:20 PM,261
0,352.0,07/05/2021 01:03:14 PM,261
0,2169.0,07/05/2021 01:26:11 PM,261
0,1096.0,07/05/2021 01:10:39 PM,261
0,289.0,07/05/2021 01:58:53 PM,261
0,368.0,07/05/2021 01:29:34 PM,261
0,630.0,07/05/2021 01:28:25 PM,261
0,2258.0,07/05/2021 01:47:33 PM,261
0,1590.0,07/05/2021 01:35:05 PM,261
0,1594.0,07/05/2021 01:01:07 PM,261
0,485.0,07/05/2021 01:28:19 PM,261
0,574.0,07/05/2021 01:28:56 PM,261
0,590.0,07/05/2021 01:01:27 PM,261
0,540.0,07/05/2021 01:31:59 PM,261
0,742.0,07/05/2021 01:31:35 PM,261
0,1166.0,07/05/2021 01:55:47 PM,261
0,811.0,07/05/2021 01:13:12 PM,261
0,480.0,07/05/2021 01:21:56 PM,261
0,1171.0,07/05/2021 01:17:18 PM,261
0,687.0,07/05/2021 01:32:49 PM,261
0,401.0,07/05/2021 01:37:21 PM,261
0,718.0,07/05/2021 01:36:11 PM,261
0,1032.0,07/05/2021 01:15:03 PM,261
0,924.0,07/05/2021 01:35:39 PM,261
0,1191.0,07/05/2021 01:26:17 PM,261
0,261.0,07/05/2021 02:34:23 PM,261
0,2477.0,07/05/2021 02:59:33 PM,261
0,888.0,07/05/2021 02:38:11 PM,261
0,950.0,07/05/2021 02:35:11 PM,261
0,321.0,07/05/2021 02:16:40 PM,261
0,1080.0,07/05/2021 02:13:56 PM,261
0,491.0,07/05/2021 02:24:50 PM,261
0,649.0,07/05/2021 02:58:18 PM,261
0,1712.0,07/05/2021 02:16:52 PM,261
0,885.0,07/05/2021 02:09:15 PM,261
0,860.0,07/05/2021 02:31:15 PM,261
0,269.0,07/05/2021 02:01:34 PM,261
0,1037.0,07/05/2021 02:05:31 PM,261
0,336.0,07/05/2021 02:05:23 PM,261
0,279.0,07/05/2021 02:06:29 PM,261
0,1084.0,07/05/2021 02:35:44 PM,261
0,744.0,07/05/2021 02:07:12 PM,261
0,937.0,07/05/2021 02:20:18 PM,261
0,625.0,07/05/2021 02:11:37 PM,261
0,405.0,07/05/2021 02:39:30 PM,261
0,470.0,07/05/2021 02:18:17 PM,261
0,592.0,07/05/2021 02:04:57 PM,261
0,204.0,07/05/2021 02:08:44 PM,261
0,867.0,07/05/2021 02:56:15 PM,261
0,1507.0,07/05/2021 02:48:56 PM,261
0,906.0,07/05/2021 02:45:14 PM,261
0,682.0,07/05/2021 02:56:52 PM,261
0,811.0,07/05/2021 02:05:49 PM,261
0,429.0,07/05/2021 02:09:52 PM,261
0,925.0,07/05/2021 02:09:24 PM,261
0,572.0,07/05/2021 02:42:38 PM,261
0,1056.0,07/05/2021 02:05:05 PM,261
0,596.0,07/05/2021 02:24:11 PM,261
0,629.0,07/05/2021 02:42:33 PM,261
0,781.0,07/05/2021 02:52:49 PM,261
0,171.0,07/05/2021 02:31:08 PM,261
0,1201.0,07/05/2021 02:44:28 PM,261
0,419.0,07/05/2021 02:23:55 PM,261
0,1012.0,07/05/2021 02:25:53 PM,261
0,928.0,07/05/2021 02:04:15 PM,261
0,1305.0,07/05/2021 03:05:35 PM,261
0,929.0,07/05/2021 03:45:31 PM,261
0,546.0,07/05/2021 03:41:00 PM,261
0,1025.0,07/05/2021 03:24:55 PM,261
0,575.0,07/05/2021 03:09:54 PM,261
0,540.0,07/05/2021 03:36:15 PM,261
0,780.0,07/05/2021 03:14:24 PM,261
0,990.0,07/05/2021 03:07:24 PM,261
0,859.0,07/05/2021 03:19:19 PM,261
0,702.0,07/05/2021 03:47:35 PM,261
0,761.0,07/05/2021 03:21:52 PM,261
0,464.0,07/05/2021 03:24:39 PM,261
0,569.0,07/05/2021 03:57:10 PM,261
0,295.0,07/05/2021 03:12:26 PM,261
0,192.0,07/05/2021 03:30:47 PM,261
0,579.0,07/05/2021 03:41:16 PM,261
0,857.0,07/05/2021 03:52:36 PM,261
0,1448.0,07/05/2021 03:09:58 PM,261
0,1291.0,07/05/2021 03:06:35 PM,261
0,762.0,07/05/2021 03:28:49 PM,261
0,571.0,07/05/2021 03:16:57 PM,261
0,1095.0,07/05/2021 03:45:45 PM,261
0,474.0,07/05/2021 02:58:02 PM,261
0,827.0,07/05/2021 03:02:12 PM,261
0,961.0,07/05/2021 02:58:04 PM,261
0,1340.0,07/05/2021 03:24:43 PM,261
0,1486.0,07/05/2021 04:01:00 PM,261
0,447.0,07/05/2021 03:45:29 PM,261
0,671.0,07/05/2021 03:17:36 PM,261
0,1261.0,07/05/2021 03:43:58 PM,261
0,943.0,07/05/2021 03:42:01 PM,261
0,297.0,07/05/2021 03:58:45 PM,261
0,905.0,07/05/2021 03:18:00 PM,261
0,776.0,07/05/2021 03:31:18 PM,261
0,341.0,07/05/2021 02:54:22 PM,261
0,467.0,07/05/2021 03:02:08 PM,261
0,1173.0,07/05/2021 03:22:50 PM,261
0,912.0,07/05/2021 01:00:22 PM,261
0,1037.0,07/05/2021 03:14:08 PM,261
0,1982.0,07/05/2021 03:29:23 PM,261
0,749.0,07/05/2021 03:27:16 PM,261
0,1435.0,07/05/2021 03:45:14 PM,261
0,969.0,07/05/2021 03:58:45 PM,261
0,888.0,07/05/2021 03:42:17 PM,261
0,867.0,07/05/2021 03:06:51 PM,261
0,701.0,07/05/2021 03:07:27 PM,261
0,760.0,07/05/2021 03:53:06 PM,261
0,1011.0,07/05/2021 03:36:45 PM,261
0,1157.0,07/05/2021 03:48:47 PM,261
0,1310.0,07/05/2021 03:47:04 PM,261
0,816.0,07/05/2021 04:12:49 PM,261
0,778.0,07/05/2021 04:01:37 PM,261
0,369.0,07/05/2021 04:41:48 PM,261
0,631.0,07/05/2021 04:21:56 PM,261
0,2333.0,07/05/2021 04:25:19 PM,261
0,890.0,07/05/2021 04:48:53 PM,261
0,642.0,07/05/2021 04:43:33 PM,261
0,617.0,07/05/2021 04:44:31 PM,261
0,400.0,07/05/2021 04:53:40 PM,261
0,1665.0,07/05/2021 04:20:34 PM,261
0,562.0,07/05/2021 04:24:08 PM,261
0,949.0,07/05/2021 04:42:20 PM,261
