weekday,duration,start_zoneID,started_at
0,1719.0,125,2021-07-12 23:05:12
0,279.0,125,2021-07-05 06:45:41
0,2877.0,125,2021-07-05 03:19:23
0,446.0,125,2021-07-19 12:07:24
0,435.0,125,2021-07-05 18:26:47
0,692.0,125,2021-07-26 18:31:48
0,305.0,125,2021-07-05 17:36:04
0,941.0,125,2021-07-05 04:20:15
0,216.0,125,2021-07-26 21:14:30
0,197.0,125,2021-07-05 11:44:34
0,726.0,125,2021-07-12 09:53:28
0,929.0,125,2021-07-26 15:18:42
0,2438.0,125,2021-07-12 14:03:17
0,1538.0,125,2021-07-19 13:18:15
0,504.0,125,2021-07-05 10:38:30
0,421.0,125,2021-07-12 20:52:44
0,662.0,125,2021-07-05 15:14:15
0,85.0,125,2021-07-26 07:32:27
0,2192.0,125,2021-07-12 13:46:43
0,1566.0,125,2021-07-19 13:17:52
0,400.0,125,2021-07-19 09:52:35
0,294.0,125,2021-07-05 10:45:22
0,84.0,125,2021-07-26 12:28:57
0,1698.0,125,2021-07-12 17:18:36
0,1130.0,125,2021-07-26 17:36:41
0,122.0,125,2021-07-26 10:10:55
0,125.0,125,2021-07-05 19:35:45
0,217.0,125,2021-07-26 03:14:38
0,222.0,125,2021-07-05 19:58:08
0,1843.0,125,2021-07-26 20:13:01
0,365.0,125,2021-07-19 18:53:36
0,391.0,125,2021-07-05 11:21:37
0,719.0,125,2021-07-26 19:02:06
0,749.0,125,2021-07-12 13:41:57
0,783.0,125,2021-07-26 19:01:31
0,315.0,125,2021-07-12 16:27:42
0,203.0,125,2021-07-05 09:23:57
0,2068.0,125,2021-07-12 17:32:29
0,169.0,125,2021-07-05 13:26:49
0,766.0,125,2021-07-26 10:16:23
0,843.0,125,2021-07-19 23:48:06
0,1371.0,125,2021-07-19 12:39:32
0,700.0,125,2021-07-05 19:22:40
0,454.0,125,2021-07-05 09:19:56
0,732.0,125,2021-07-26 17:36:44
0,582.0,125,2021-07-19 20:41:32
0,1723.0,125,2021-07-26 10:11:58
0,304.0,125,2021-07-19 20:49:20
0,227.0,125,2021-07-19 11:25:31
0,262.0,125,2021-07-12 17:37:35
0,1393.0,125,2021-07-26 18:49:09
0,554.0,125,2021-07-05 23:23:19
0,674.0,125,2021-07-05 18:49:55
0,1750.0,125,2021-07-26 22:05:21
0,1425.0,125,2021-07-19 07:12:54
0,1316.0,125,2021-07-05 17:06:47
0,424.0,125,2021-07-12 16:24:41
0,1272.0,125,2021-07-05 17:07:27
0,2568.0,125,2021-07-19 21:46:21
0,694.0,125,2021-07-05 19:22:29
0,865.0,125,2021-07-12 23:08:08
0,672.0,125,2021-07-26 10:17:49
