weekday,duration,start_zoneID,started_at
0,804.0,198,2021-07-19 00:37:05
0,366.0,198,2021-07-12 02:16:51
0,272.0,198,2021-07-26 20:06:00
0,262.0,198,2021-07-12 16:57:45
0,526.0,198,2021-07-19 19:13:10
0,285.0,198,2021-07-12 14:38:19
0,1858.0,198,2021-07-05 07:22:22
0,926.0,198,2021-07-12 23:04:12
0,1238.0,198,2021-07-26 13:38:34
0,287.0,198,2021-07-12 16:44:42
0,1153.0,198,2021-07-05 04:16:47
0,1076.0,198,2021-07-12 16:55:31
0,572.0,198,2021-07-05 16:05:58
0,963.0,198,2021-07-19 14:46:03
0,124.0,198,2021-07-05 10:51:21
0,630.0,198,2021-07-26 19:16:07
0,275.0,198,2021-07-12 10:39:38
0,739.0,198,2021-07-12 14:50:52
0,241.0,198,2021-07-05 18:35:33
0,293.0,198,2021-07-19 18:56:51
0,954.0,198,2021-07-19 19:40:13
0,332.0,198,2021-07-19 10:46:29
0,533.0,198,2021-07-19 21:44:06
0,2061.0,198,2021-07-12 09:28:08
0,405.0,198,2021-07-12 22:54:10
0,2458.0,198,2021-07-12 17:43:08
0,432.0,198,2021-07-19 16:58:33
0,654.0,198,2021-07-05 17:40:44
0,404.0,198,2021-07-05 21:53:49
0,1834.0,198,2021-07-19 20:30:51
0,582.0,198,2021-07-05 16:21:09
0,527.0,198,2021-07-26 16:32:43
0,593.0,198,2021-07-12 09:52:12
0,686.0,198,2021-07-12 17:16:45
0,949.0,198,2021-07-26 09:49:06
0,643.0,198,2021-07-26 17:04:30
0,710.0,198,2021-07-19 08:01:35
0,4430.0,198,2021-07-05 04:17:33
0,1017.0,198,2021-07-05 04:18:40
0,1555.0,198,2021-07-19 19:26:36
0,2691.0,198,2021-07-12 08:44:01
0,240.0,198,2021-07-19 23:13:18
0,1213.0,198,2021-07-26 14:01:38
0,2624.0,198,2021-07-05 00:19:46
0,255.0,198,2021-07-19 14:31:47
0,324.0,198,2021-07-19 12:00:59
0,589.0,198,2021-07-12 16:04:23
0,924.0,198,2021-07-26 01:06:50
0,255.0,198,2021-07-19 02:11:43
0,265.0,198,2021-07-26 00:05:27
0,698.0,198,2021-07-05 13:02:39
0,235.0,198,2021-07-26 12:56:45
0,321.0,198,2021-07-19 16:41:03
0,351.0,198,2021-07-12 14:12:57
0,354.0,198,2021-07-26 07:59:02
0,341.0,198,2021-07-19 05:31:21
0,280.0,198,2021-07-12 08:08:39
0,1808.0,198,2021-07-19 21:38:14
0,1111.0,198,2021-07-19 16:40:18
0,424.0,198,2021-07-26 17:21:37
0,746.0,198,2021-07-19 22:02:44
0,51.0,198,2021-07-19 17:08:41
0,790.0,198,2021-07-19 17:10:15
0,35.0,198,2021-07-05 07:21:17
0,316.0,198,2021-07-12 19:18:22
0,689.0,198,2021-07-05 13:13:24
0,458.0,198,2021-07-26 19:49:11
0,7793.0,198,2021-07-26 20:12:05
0,157.0,198,2021-07-12 03:54:52
0,302.0,198,2021-07-26 09:58:01
0,465.0,198,2021-07-05 17:28:37
0,484.0,198,2021-07-19 13:18:58
0,365.0,198,2021-07-19 09:59:46
0,371.0,198,2021-07-12 02:16:11
0,404.0,198,2021-07-12 02:16:04
0,313.0,198,2021-07-12 12:12:19
0,2583.0,198,2021-07-05 14:54:34
0,135.0,198,2021-07-12 16:24:30
0,492.0,198,2021-07-12 12:50:04
0,408.0,198,2021-07-26 13:16:05
0,512.0,198,2021-07-05 14:33:07
0,524.0,198,2021-07-19 18:40:34
0,117.0,198,2021-07-12 10:13:30
0,1220.0,198,2021-07-26 20:50:49
