weekday,duration,start_zoneID,started_at
0,826.0,50,2021-07-19 19:10:38
0,11225.0,50,2021-07-26 18:59:01
0,845.0,50,2021-07-19 05:54:46
0,769.0,50,2021-07-19 15:28:11
0,1469.0,50,2021-07-12 00:08:04
0,512.0,50,2021-07-12 12:37:35
0,719.0,50,2021-07-05 09:49:19
0,668.0,50,2021-07-19 08:57:59
0,736.0,50,2021-07-26 17:21:58
0,148.0,50,2021-07-26 11:57:05
0,125.0,50,2021-07-26 18:20:43
0,1264.0,50,2021-07-19 15:58:56
0,889.0,50,2021-07-05 18:18:05
0,434.0,50,2021-07-26 11:53:37
0,346.0,50,2021-07-26 18:07:45
0,1614.0,50,2021-07-12 16:43:18
0,2462.0,50,2021-07-12 21:25:05
0,1117.0,50,2021-07-05 11:47:39
0,542.0,50,2021-07-12 22:09:40
0,1274.0,50,2021-07-26 19:59:58
0,363.0,50,2021-07-12 08:02:05
0,653.0,50,2021-07-05 20:33:43
0,530.0,50,2021-07-19 10:20:05
0,86.0,50,2021-07-26 07:39:16
0,686.0,50,2021-07-05 20:21:58
0,444.0,50,2021-07-19 07:04:59
0,572.0,50,2021-07-26 20:24:04
0,432.0,50,2021-07-26 07:33:59
0,545.0,50,2021-07-12 11:01:18
0,3257.0,50,2021-07-05 16:28:06
0,1577.0,50,2021-07-26 16:46:37
0,635.0,50,2021-07-12 17:30:30
0,572.0,50,2021-07-26 04:55:20
0,608.0,50,2021-07-19 09:26:21
0,1500.0,50,2021-07-26 18:54:29
0,883.0,50,2021-07-12 07:58:16
0,180.0,50,2021-07-05 00:28:16
0,286.0,50,2021-07-12 09:52:37
0,1361.0,50,2021-07-19 19:33:40
0,437.0,50,2021-07-19 18:45:37
0,407.0,50,2021-07-05 06:55:17
0,417.0,50,2021-07-26 06:44:54
0,415.0,50,2021-07-12 06:49:46
0,351.0,50,2021-07-12 20:34:03
0,486.0,50,2021-07-05 16:28:05
0,315.0,50,2021-07-26 21:59:24
0,514.0,50,2021-07-05 18:49:11
0,389.0,50,2021-07-05 20:46:20
0,474.0,50,2021-07-05 18:21:24
0,1008.0,50,2021-07-26 00:14:15
0,467.0,50,2021-07-12 18:40:18
0,554.0,50,2021-07-19 21:33:15
0,443.0,50,2021-07-12 22:48:56
0,689.0,50,2021-07-05 20:22:01
0,613.0,50,2021-07-12 12:03:53
0,4498.0,50,2021-07-19 14:51:10
0,2364.0,50,2021-07-12 00:05:44
0,681.0,50,2021-07-05 16:55:29
0,1615.0,50,2021-07-26 19:28:07
0,1349.0,50,2021-07-26 19:53:57
0,596.0,50,2021-07-12 08:05:39
0,515.0,50,2021-07-26 08:25:02
0,601.0,50,2021-07-19 18:05:52
0,676.0,50,2021-07-05 16:18:10
0,692.0,50,2021-07-12 18:31:45
0,714.0,50,2021-07-05 16:29:13
0,1392.0,50,2021-07-19 21:06:47
0,553.0,50,2021-07-12 15:07:54
0,149.0,50,2021-07-26 12:17:24
0,1919.0,50,2021-07-05 13:27:59
0,2482.0,50,2021-07-05 19:35:24
0,755.0,50,2021-07-05 02:44:09
0,168.0,50,2021-07-05 15:48:35
0,2367.0,50,2021-07-12 20:43:37
0,1191.0,50,2021-07-05 10:38:34
0,314.0,50,2021-07-12 18:42:35
0,413.0,50,2021-07-05 08:12:51
0,802.0,50,2021-07-19 12:20:14
0,658.0,50,2021-07-12 18:56:32
0,157.0,50,2021-07-12 18:55:09
0,215.0,50,2021-07-26 22:06:30
0,2393.0,50,2021-07-26 19:10:10
0,2712.0,50,2021-07-19 14:10:30
0,288.0,50,2021-07-19 06:51:12
0,324.0,50,2021-07-12 06:49:11
0,506.0,50,2021-07-26 20:56:15
0,1026.0,50,2021-07-26 10:35:47
0,106.0,50,2021-07-19 08:55:46
0,216.0,50,2021-07-05 18:29:57
0,969.0,50,2021-07-19 12:09:32
0,1580.0,50,2021-07-19 18:27:39
0,1003.0,50,2021-07-05 11:21:10
0,895.0,50,2021-07-05 17:06:37
0,234.0,50,2021-07-26 20:22:57
0,229.0,50,2021-07-19 15:27:46
0,259.0,50,2021-07-19 15:38:46
0,243.0,50,2021-07-19 17:15:58
0,273.0,50,2021-07-05 22:34:26
0,450.0,50,2021-07-26 19:08:31
0,491.0,50,2021-07-19 18:48:41
0,856.0,50,2021-07-12 18:51:47
0,959.0,50,2021-07-05 12:58:08
0,205.0,50,2021-07-12 19:28:08
0,888.0,50,2021-07-26 18:13:02
0,928.0,50,2021-07-19 18:20:58
0,1449.0,50,2021-07-12 14:38:54
0,1417.0,50,2021-07-19 18:35:23
0,1440.0,50,2021-07-19 18:35:26
0,280.0,50,2021-07-26 06:56:40
0,296.0,50,2021-07-05 07:57:57
0,260.0,50,2021-07-05 14:01:40
0,396.0,50,2021-07-19 07:39:05
0,264.0,50,2021-07-26 07:52:49
0,418.0,50,2021-07-05 01:21:23
0,373.0,50,2021-07-05 16:03:22
0,452.0,50,2021-07-26 08:35:50
0,891.0,50,2021-07-12 19:43:38
0,93.0,50,2021-07-05 07:42:30
0,222.0,50,2021-07-05 16:17:47
0,428.0,50,2021-07-05 12:27:31
0,228.0,50,2021-07-19 12:42:32
0,227.0,50,2021-07-12 13:40:49
0,1754.0,50,2021-07-05 14:54:29
0,157.0,50,2021-07-26 15:24:26
0,376.0,50,2021-07-05 16:55:50
0,2294.0,50,2021-07-05 16:26:44
0,1191.0,50,2021-07-12 19:16:54
0,138.0,50,2021-07-05 15:12:01
0,595.0,50,2021-07-19 18:11:34
0,1716.0,50,2021-07-19 17:16:24
0,1237.0,50,2021-07-26 08:30:24
0,811.0,50,2021-07-26 11:16:22
0,833.0,50,2021-07-12 15:04:45
0,1271.0,50,2021-07-05 19:08:46
0,721.0,50,2021-07-05 16:01:31
0,2610.0,50,2021-07-26 16:06:43
0,1186.0,50,2021-07-12 06:35:47
0,564.0,50,2021-07-26 17:17:37
0,315.0,50,2021-07-12 14:18:47
0,450.0,50,2021-07-19 12:51:59
0,917.0,50,2021-07-19 08:59:54
0,2051.0,50,2021-07-05 22:41:46
0,692.0,50,2021-07-26 12:15:51
0,1410.0,50,2021-07-05 13:48:26
0,639.0,50,2021-07-05 21:40:32
0,1853.0,50,2021-07-19 20:31:07
0,1255.0,50,2021-07-05 14:52:48
0,1552.0,50,2021-07-12 14:57:27
0,789.0,50,2021-07-12 09:43:12
