weekday,duration,start_zoneID,started_at
0,907.0,126,2021-07-19 06:42:56
0,1591.0,126,2021-07-19 19:05:04
0,261.0,126,2021-07-26 00:01:58
0,247.0,126,2021-07-19 02:34:34
0,447.0,126,2021-07-26 18:37:06
0,20.0,126,2021-07-19 15:50:13
0,858.0,126,2021-07-19 20:24:02
0,8075.0,126,2021-07-19 20:12:15
0,1157.0,126,2021-07-19 15:50:59
0,857.0,126,2021-07-26 16:46:29
0,618.0,126,2021-07-19 08:27:40
0,2078.0,126,2021-07-12 11:18:51
0,637.0,126,2021-07-26 12:32:37
0,1362.0,126,2021-07-19 10:48:00
0,166.0,126,2021-07-26 08:51:02
0,903.0,126,2021-07-26 16:19:19
0,965.0,126,2021-07-05 17:06:20
0,380.0,126,2021-07-19 18:22:06
0,381.0,126,2021-07-12 18:47:24
0,191.0,126,2021-07-05 16:21:42
0,1292.0,126,2021-07-12 20:51:52
0,1909.0,126,2021-07-12 11:57:06
0,572.0,126,2021-07-19 15:21:44
0,1730.0,126,2021-07-05 11:40:13
0,1549.0,126,2021-07-05 18:42:19
0,173.0,126,2021-07-19 20:13:50
0,3328.0,126,2021-07-05 13:07:38
0,285.0,126,2021-07-05 12:49:57
0,287.0,126,2021-07-19 11:17:00
0,1009.0,126,2021-07-26 18:37:32
0,17479.0,126,2021-07-05 16:50:20
0,3804.0,126,2021-07-26 13:26:21
0,522.0,126,2021-07-05 17:20:51
0,1174.0,126,2021-07-05 14:22:20
0,575.0,126,2021-07-05 15:34:14
0,2452.0,126,2021-07-12 09:53:28
0,28.0,126,2021-07-12 19:26:08
0,605.0,126,2021-07-19 20:53:25
0,4711.0,126,2021-07-05 11:16:44
0,116.0,126,2021-07-12 20:17:58
0,146.0,126,2021-07-12 09:58:54
0,193.0,126,2021-07-19 21:02:38
0,333.0,126,2021-07-19 01:54:22
0,1680.0,126,2021-07-05 16:53:03
0,124.0,126,2021-07-05 23:42:30
0,508.0,126,2021-07-19 20:17:36
0,835.0,126,2021-07-05 15:44:50
0,64.0,126,2021-07-12 16:39:27
0,547.0,126,2021-07-12 14:23:04
0,1750.0,126,2021-07-12 00:43:42
0,939.0,126,2021-07-26 03:17:01
0,358.0,126,2021-07-12 17:01:42
0,1643.0,126,2021-07-05 12:33:28
0,1510.0,126,2021-07-12 13:27:35
0,1496.0,126,2021-07-26 00:43:30
0,2012.0,126,2021-07-05 19:58:52
0,1542.0,126,2021-07-12 07:58:28
0,8546.0,126,2021-07-05 12:57:50
0,661.0,126,2021-07-12 08:01:09
0,3223.0,126,2021-07-12 15:36:57
0,480.0,126,2021-07-19 11:54:40
0,2738.0,126,2021-07-12 15:44:52
0,2416.0,126,2021-07-05 16:50:41
0,1011.0,126,2021-07-19 18:32:35
0,403.0,126,2021-07-12 18:47:00
0,1572.0,126,2021-07-19 21:25:39
0,2.0,126,2021-07-19 10:46:48
0,1.0,126,2021-07-19 10:46:13
0,1.0,126,2021-07-19 10:47:14
0,14.0,126,2021-07-26 08:50:26
0,46.0,126,2021-07-26 20:23:27
0,1010.0,126,2021-07-19 14:43:40
0,1058.0,126,2021-07-12 23:23:25
0,1545.0,126,2021-07-12 01:08:34
0,87.0,126,2021-07-26 13:55:48
0,471.0,126,2021-07-05 16:12:08
0,154.0,126,2021-07-19 20:09:01
0,1429.0,126,2021-07-05 16:25:33
0,1205.0,126,2021-07-05 15:28:17
0,846.0,126,2021-07-19 18:32:01
0,1177.0,126,2021-07-12 15:56:58
0,3675.0,126,2021-07-19 17:42:20
0,1576.0,126,2021-07-19 16:36:12
0,853.0,126,2021-07-26 22:25:55
0,816.0,126,2021-07-19 19:42:24
0,370.0,126,2021-07-26 07:22:13
0,1620.0,126,2021-07-26 15:19:50
0,453.0,126,2021-07-26 18:36:14
0,1746.0,126,2021-07-26 22:57:38
0,914.0,126,2021-07-19 14:42:10
0,960.0,126,2021-07-12 13:43:11
0,100.0,126,2021-07-19 16:59:25
0,116.0,126,2021-07-19 18:37:21
0,1922.0,126,2021-07-26 16:38:13
0,1423.0,126,2021-07-05 21:17:44
0,293.0,126,2021-07-19 17:29:06
0,2707.0,126,2021-07-26 18:27:02
0,195.0,126,2021-07-19 18:32:58
0,273.0,126,2021-07-19 18:24:17
0,400.0,126,2021-07-26 14:32:34
0,1818.0,126,2021-07-12 18:50:57
0,10635.0,126,2021-07-19 20:08:10
0,1151.0,126,2021-07-26 20:08:09
0,400.0,126,2021-07-26 20:33:09
0,550.0,126,2021-07-05 21:10:54
0,3817.0,126,2021-07-26 13:26:02
0,205.0,126,2021-07-12 14:40:42
0,585.0,126,2021-07-12 18:36:45
0,171.0,126,2021-07-26 17:16:31
0,1005.0,126,2021-07-19 14:28:17
0,1774.0,126,2021-07-12 18:58:12
0,1364.0,126,2021-07-12 06:18:28
0,2086.0,126,2021-07-26 17:23:50
0,1263.0,126,2021-07-19 21:46:14
0,4047.0,126,2021-07-05 20:15:26
0,1040.0,126,2021-07-05 23:25:39
0,2265.0,126,2021-07-05 20:45:13
0,4125.0,126,2021-07-05 20:14:18
0,3825.0,126,2021-07-12 14:10:31
0,3585.0,126,2021-07-05 20:23:07
0,2790.0,126,2021-07-05 00:15:30
0,2682.0,126,2021-07-12 16:02:09
0,541.0,126,2021-07-19 00:18:50
0,579.0,126,2021-07-26 00:00:49
0,619.0,126,2021-07-26 21:07:57
0,108.0,126,2021-07-26 13:38:48
0,3164.0,126,2021-07-26 23:14:47
0,972.0,126,2021-07-26 12:56:21
0,825.0,126,2021-07-12 19:31:10
0,834.0,126,2021-07-26 19:30:21
0,942.0,126,2021-07-05 22:14:30
0,1071.0,126,2021-07-19 17:50:04
0,3245.0,126,2021-07-26 21:19:04
0,140.0,126,2021-07-19 17:51:47
0,1203.0,126,2021-07-05 20:26:29
0,1618.0,126,2021-07-05 16:44:37
0,1142.0,126,2021-07-05 20:27:27
0,278.0,126,2021-07-19 00:51:46
0,444.0,126,2021-07-26 22:31:46
0,417.0,126,2021-07-26 22:46:53
0,60.0,126,2021-07-12 11:45:43
0,16.0,126,2021-07-12 11:44:38
0,681.0,126,2021-07-05 16:41:19
0,2616.0,126,2021-07-19 17:47:43
0,632.0,126,2021-07-26 15:38:53
0,910.0,126,2021-07-12 18:07:26
0,2734.0,126,2021-07-12 15:02:13
0,6.0,126,2021-07-05 16:12:54
0,1.0,126,2021-07-05 16:14:16
0,2.0,126,2021-07-05 16:14:34
0,2.0,126,2021-07-05 16:14:57
