ride_type,hour,mean
bike,0,1092.7180616740088
bike,1,1470.3739130434783
bike,2,918.7551020408164
bike,3,1193.0454545454545
bike,4,1155.9433962264152
bike,5,760.5028248587571
bike,6,798.8601941747572
bike,7,722.2756183745583
bike,8,780.8089108910891
bike,9,820.0637619553667
bike,10,1008.1419939577039
bike,11,1120.8490712074304
bike,12,1008.440379403794
bike,13,1003.8664831383345
bike,14,1070.078892733564
bike,15,1068.8324538258576
bike,16,1083.424857324033
bike,17,1033.784590341834
bike,18,1044.9981158737635
bike,19,1081.5530303030303
bike,20,948.955609362389
bike,21,978.6349765258216
bike,22,1084.6600331674958
bike,23,1403.9681093394076
taxi,0,826.4359214218896
taxi,1,837.9546313799622
taxi,2,800.6603053435115
taxi,3,1276.2773722627737
taxi,4,874.2053571428571
taxi,5,1125.7302631578948
taxi,6,985.6317647058823
taxi,7,828.3878048780488
taxi,8,793.7699115044247
taxi,9,879.6562417174662
taxi,10,745.0141073080481
taxi,11,787.5573837091205
taxi,12,898.398083302617
taxi,13,930.6433566433567
taxi,14,935.6167117726658
taxi,15,830.6661243084933
taxi,16,878.2619289340101
taxi,17,911.397158540523
taxi,18,902.6516594516595
taxi,19,746.0294819359236
taxi,20,747.965187296417
taxi,21,696.2139464594128
taxi,22,710.4086933474689
taxi,23,772.0732312784444
