ride_type,hour,mean
bike,0,1724.5135135135135
bike,1,2367.26
bike,2,1559.888888888889
bike,3,1140.4444444444443
bike,4,1579.7692307692307
bike,5,2100.25
bike,6,981.3571428571429
bike,7,1170.0193236714977
bike,8,1168.5182481751824
bike,9,1394.9170506912442
bike,10,1607.6558704453441
bike,11,1473.8858131487889
bike,12,1774.9115853658536
bike,13,1918.9179104477612
bike,14,2195.7566666666667
bike,15,1379.132075471698
bike,16,1448.1256345177665
bike,17,1325.7370517928287
bike,18,1278.5296167247386
bike,19,1397.0936395759718
bike,20,1352.3192019950125
bike,21,1390.191011235955
bike,22,1748.53591160221
bike,23,1545.9444444444443
taxi,0,940.810975609756
taxi,1,1770.1979166666667
taxi,2,757.695652173913
taxi,3,784.3181818181819
taxi,4,794.7777777777778
taxi,5,681.2
taxi,6,757.2753623188406
taxi,7,826.1626016260162
taxi,8,1211.659090909091
taxi,9,1290.7744680851065
taxi,10,1147.2824675324675
taxi,11,984.8842729970327
taxi,12,1575.4025695931477
taxi,13,1282.934375
taxi,14,1381.897476340694
taxi,15,1504.077363896848
taxi,16,1242.546564885496
taxi,17,1193.7529069767443
taxi,18,1277.1898211829437
taxi,19,955.4967213114754
taxi,20,944.3813747228381
taxi,21,1442.6361185983828
taxi,22,1502.9936507936509
taxi,23,1324.9110169491526
