ride_type,hour,mean
bike,0,1124.5565031982942
bike,1,1376.2111111111112
bike,2,1303.4338624338625
bike,3,11748.806818181818
bike,4,1068.7101449275362
bike,5,1148.1990291262136
bike,6,1066.8701657458564
bike,7,1011.916163648558
bike,8,1115.8859352344127
bike,9,1271.0263051396196
bike,10,1572.272607260726
bike,11,1718.4499103253906
bike,12,1771.774641577061
bike,13,2078.025620170801
bike,14,1807.0390753990093
bike,15,2083.2166272389322
bike,16,1636.4738067520373
bike,17,1585.1881091617934
bike,18,1597.1594985199374
bike,19,1503.740301232314
bike,20,1302.3440525587828
bike,21,1278.8262792166772
bike,22,1358.2705139765555
bike,23,1582.5391095066186
taxi,0,872.7897727272727
taxi,1,591.305785123967
taxi,2,583.9078947368421
taxi,3,535.5227272727273
taxi,4,856.6206896551724
taxi,5,684.030303030303
taxi,6,871.6069518716578
taxi,7,696.174193548387
taxi,8,890.542748091603
taxi,9,934.6224256292907
taxi,10,778.7515596330276
taxi,11,879.30634696756
taxi,12,903.847807394669
taxi,13,958.7865853658536
taxi,14,939.5777221526909
taxi,15,998.5764652014652
taxi,16,1126.3108407079646
taxi,17,1036.7756516916252
taxi,18,712.9301130524152
taxi,19,774.700365408039
taxi,20,689.8052380952381
taxi,21,666.9948066935949
taxi,22,983.6219346049046
taxi,23,690.6490384615385
