ride_type,hour,mean
bike,0,813.901554404145
bike,1,432.9120879120879
bike,2,1288.7424242424242
bike,3,827.0
bike,4,618.8641975308642
bike,5,813.2585034013606
bike,6,654.7324675324676
bike,7,982.4623430962343
bike,8,752.2813793103448
bike,9,814.001497005988
bike,10,795.0015174506829
bike,11,837.1441441441441
bike,12,986.8368495077356
bike,13,747.0744949494949
bike,14,1038.6860606060607
bike,15,846.8200836820083
bike,16,1007.5024330900243
bike,17,1188.3178677196447
bike,18,1015.9964570416298
bike,19,983.0533617929563
bike,20,1180.9107981220657
bike,21,906.7488372093023
bike,22,835.4738372093024
bike,23,769.6715867158672
taxi,0,1076.2333333333333
taxi,1,575.5
taxi,2,700.3157894736842
taxi,3,621.0714285714286
taxi,4,854.1538461538462
taxi,5,579.0666666666667
taxi,6,792.0
taxi,7,909.4363636363636
taxi,8,998.6875
taxi,9,1058.560975609756
taxi,10,1004.5142857142857
taxi,11,942.804347826087
taxi,12,1036.6458333333333
taxi,13,1205.2222222222222
taxi,14,1339.017543859649
taxi,15,1265.0967741935483
taxi,16,1670.8181818181818
taxi,17,1428.3333333333333
taxi,18,1207.0384615384614
taxi,19,792.3333333333334
taxi,20,875.5909090909091
taxi,21,1173.775
taxi,22,972.2352941176471
taxi,23,1127.6666666666667
