ride_type,hour,mean
bike,0,1296.3617834394904
bike,1,3345.065134099617
bike,2,1696.0
bike,3,1998.819512195122
bike,4,1014.1297297297298
bike,5,858.1273885350319
bike,6,791.4860681114551
bike,7,1333.5420141116101
bike,8,836.5079477216532
bike,9,769.9353062629043
bike,10,766.0281385281386
bike,11,882.4438960184272
bike,12,897.3501993253603
bike,13,819.9494640122512
bike,14,1418.0191623323296
bike,15,948.1730324074074
bike,16,890.4913748039728
bike,17,893.3636141636142
bike,18,953.8022929340196
bike,19,997.0335137922145
bike,20,1014.3807306590257
bike,21,1046.7620528771383
bike,22,1245.6376811594203
bike,23,1196.1029684601112
taxi,0,1108.8639455782313
taxi,1,819.97265625
taxi,2,778.9488372093023
taxi,3,1400.9310344827586
taxi,4,757.9125
taxi,5,894.5833333333334
taxi,6,1687.9710144927535
taxi,7,1887.5222222222221
taxi,8,1839.504347826087
taxi,9,933.9915254237288
taxi,10,914.97
taxi,11,1138.96992481203
taxi,12,1290.3972012917116
taxi,13,1229.5898931000972
taxi,14,1111.581204379562
taxi,15,1184.5998248686515
taxi,16,1363.5464912280702
taxi,17,1215.545918367347
taxi,18,1048.5228571428572
taxi,19,867.6446927374302
taxi,20,807.1840390879479
taxi,21,1366.4733606557377
taxi,22,1412.6438746438746
taxi,23,1285.5454545454545
