ride_type,hour,mean
bike,0,927.125850340136
bike,1,1143.7577319587629
bike,2,1223.8
bike,3,849.4895104895105
bike,4,966.8532110091743
bike,5,801.4506172839506
bike,6,954.8728813559322
bike,7,851.0642276422765
bike,8,793.0727728983688
bike,9,980.7902051621443
bike,10,995.4429400386847
bike,11,1033.398780487805
bike,12,929.2875488553881
bike,13,994.6508810572687
bike,14,1120.7230919765166
bike,15,1067.320194647202
bike,16,932.0219478737997
bike,17,1058.5473199329983
bike,18,970.8223986627664
bike,19,1205.8328968046098
bike,20,1311.8713486637664
bike,21,1220.5315555555555
bike,22,1162.9146757679182
bike,23,1412.4773722627738
taxi,0,605.7919708029198
taxi,1,670.689024390244
taxi,2,535.9532710280374
taxi,3,1837.057142857143
taxi,4,562.8522727272727
taxi,5,635.8343949044586
taxi,6,701.6298342541437
taxi,7,845.5923217550275
taxi,8,897.8174603174604
taxi,9,735.5525568181819
taxi,10,693.3632075471698
taxi,11,988.5285285285286
taxi,12,1224.6096969696969
taxi,13,849.2943770672547
taxi,14,1088.0933062880324
taxi,15,958.2502662406815
taxi,16,991.1013513513514
taxi,17,1242.1399014778326
taxi,18,1261.551871657754
taxi,19,718.0687237026648
taxi,20,869.2389380530974
taxi,21,707.6639004149378
taxi,22,925.8845401174168
taxi,23,649.356608478803
