ride_type,hour,mean
bike,0,1276.9591836734694
bike,1,1058.2914389799635
bike,2,1221.9852071005917
bike,3,1928.9
bike,4,1324.6868686868686
bike,5,747.9470588235295
bike,6,793.1859799713877
bike,7,730.2820680628272
bike,8,755.0767386091127
bike,9,768.141129032258
bike,10,848.119789171059
bike,11,795.1322245322245
bike,12,866.5669262143122
bike,13,866.4276923076923
bike,14,1000.5345388788427
bike,15,991.8077951853267
bike,16,894.1192320646683
bike,17,917.7353346185624
bike,18,934.1913595933926
bike,19,1306.3103936561881
bike,20,1096.1612261146497
bike,21,1211.7261363636364
bike,22,1370.9477791116446
bike,23,1256.6505681818182
taxi,0,1061.2682926829268
taxi,1,1005.0384615384615
taxi,2,932.2
taxi,3,774.6666666666666
taxi,4,571.9333333333333
taxi,5,787.1666666666666
taxi,6,912.7142857142857
taxi,7,1277.857142857143
taxi,8,616.8
taxi,9,1331.8235294117646
taxi,10,890.9375
taxi,11,1219.923076923077
taxi,12,1208.7333333333333
taxi,13,1811.3181818181818
taxi,14,1619.4782608695652
taxi,15,1128.2857142857142
taxi,16,1322.8695652173913
taxi,17,1458.3469387755101
taxi,18,1092.948717948718
taxi,19,1032.3863636363637
taxi,20,874.421052631579
taxi,21,1025.121212121212
taxi,22,1100.8666666666666
taxi,23,1101.8762886597938
