ride_type,hour,mean
bike,0,1099.5309973045821
bike,1,862.9771689497717
bike,2,1098.8080808080808
bike,3,843.375
bike,4,1170.8194444444443
bike,5,799.7350746268656
bike,6,853.779433681073
bike,7,1032.2012578616352
bike,8,1094.578341013825
bike,9,1038.0190082644629
bike,10,1079.0694444444443
bike,11,1180.1372397841171
bike,12,1281.9292221443588
bike,13,1112.0091292134832
bike,14,1079.1278195488721
bike,15,1112.2215799614644
bike,16,1158.343300747556
bike,17,1055.693176239568
bike,18,1042.4284428442845
bike,19,1114.6294549266247
bike,20,1140.7729885057472
bike,21,965.8575757575758
bike,22,933.7506596306068
bike,23,1024.3703703703704
taxi,0,1142.909375
taxi,1,672.8956043956044
taxi,2,1073.0204081632653
taxi,3,652.6126126126126
taxi,4,802.375
taxi,5,999.0974358974358
taxi,6,850.7494390426327
taxi,7,976.2187351402758
taxi,8,777.1740072202166
taxi,9,867.6445801526718
taxi,10,958.9031850353892
taxi,11,793.2611883691529
taxi,12,930.997454881999
taxi,13,945.6943093385214
taxi,14,905.6811423176777
taxi,15,919.9026904702037
taxi,16,888.5459029871198
taxi,17,893.4482584553256
taxi,18,836.53770260747
taxi,19,737.9811536264991
taxi,20,718.2627707396813
taxi,21,747.9934913993492
taxi,22,751.7361335487345
taxi,23,815.5004142502071
