ride_type,hour,mean
bike,0,3091.4222222222224
bike,1,803.5625
bike,2,475.6
bike,3,1048.2857142857142
bike,4,889.0
bike,5,1238.4615384615386
bike,6,4859.208333333333
bike,7,1020.3333333333334
bike,8,915.1428571428571
bike,9,1192.2650602409637
bike,10,1361.14
bike,11,791.6785714285714
bike,12,1250.5972222222222
bike,13,1404.2589285714287
bike,14,1262.2582781456954
bike,15,1493.9084507042253
bike,16,1379.53125
bike,17,1365.583850931677
bike,18,1521.2027027027027
bike,19,1226.7777777777778
bike,20,1524.3033707865168
bike,21,1541.6666666666667
bike,22,951.9387755102041
bike,23,2781.2115384615386
taxi,0,4.0
taxi,1,
taxi,2,3.0
taxi,3,
taxi,4,676.0
taxi,5,214.0
taxi,6,835.0
taxi,7,
taxi,8,
taxi,9,
taxi,10,832.0
taxi,11,926.0
taxi,12,784.0
taxi,13,1339.0
taxi,14,1532.0
taxi,15,1174.0
taxi,16,
taxi,17,759.0
taxi,18,733.0
taxi,19,1884.5
taxi,20,459.0
taxi,21,2700.0
taxi,22,120.0
taxi,23,2089.0
